day,r_date,r_day,start_date,end_date,hidden_open_date,noti,r_start,r_end,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_확률업_1,r_확률업_2,first_1,first_2,first_3,second_1,second_2,second_3,chance_up_1,chance_up_1_pos,chance_up_2,chance_up_2_pos,t_first_name,t_second_name,badge_first,badge_second,badge_first_1,badge_first_2,badge_first_3,badge_second_1,badge_second_2,badge_second_3
20240519,2024/05/19,일,2024-05-09 0:00:00,2024-05-23 0:00:00,,,0,0,불 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771743,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240520,2024/05/20,월,2024-05-09 0:00:00,2024-05-23 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240521,2024/05/21,화,2024-05-09 0:00:00,2024-05-23 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 스트라,빛 베네지드래곤,빛 고디움,,,771185,771185,771185,771534,770634,770594,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20240522,2024/05/22,수,2024-05-09 0:00:00,2024-05-23 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 스트라,빛 베네지드래곤,빛 고디움,,,771185,771185,771185,771534,770634,770594,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20240523,2024/05/23,목,2024-05-09 0:00:00,2024-06-06 0:00:00,,,0,14,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,불 허리케인,불 원더드래곤,불 사이커드래곤,,,770784,770784,770784,770203,770393,770123,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20240524,2024/05/24,금,2024-05-09 0:00:00,2024-06-06 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,불 허리케인,불 원더드래곤,불 사이커드래곤,,,770784,770784,770784,770203,770393,770123,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20240525,2024/05/25,토,2024-05-23 0:00:00,2024-06-06 0:00:00,,,14,0,땅 페넬리온,빛나는 전설의 알,빛나는 전설의 알,빛 골드라고라,빛 골드라고라,빛 골드라고라,,,770881,703001,703001,778004,778004,778004,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240526,2024/05/26,일,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,땅 페넬리온,빛나는 전설의 알,빛나는 전설의 알,빛 골드라고라,빛 골드라고라,빛 골드라고라,,,770881,703001,703001,778004,778004,778004,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240527,2024/05/27,월,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240528,2024/05/28,화,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛 발록,빛 발록,빛 발록,어둠 페어리드래곤,빛 페어리드래곤,물 페어리드래곤,,,771544,771544,771544,770115,770114,770112,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20240529,2024/05/29,수,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛 발록,빛 발록,빛 발록,어둠 페어리드래곤,빛 페어리드래곤,물 페어리드래곤,,,771544,771544,771544,770115,770114,770112,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20240530,2024/05/30,목,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,어둠 블랙퀸,어둠 블랙퀸,어둠 블랙퀸,어둠 오르페우스,어둠 오르페우스,물 오르페우스,,,770625,770625,770625,770045,770045,770042,,-10;10;0.7,,0;0;1,블랙퀸,,,,,,,,,
20240531,2024/05/31,금,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,어둠 블랙퀸,어둠 블랙퀸,어둠 블랙퀸,어둠 오르페우스,어둠 오르페우스,물 오르페우스,,,770625,770625,770625,770045,770045,770042,,-10;10;0.7,,0;0;1,블랙퀸,,,,,,,,,
20240601,2024/06/01,토,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,물 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770872,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240602,2024/06/02,일,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,물 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770872,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240603,2024/06/03,월,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240604,2024/06/04,화,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛 멜로우드래곤,빛 멜로우드래곤,빛 멜로우드래곤,어둠 뱃도치드래곤,어둠 페어리드래곤,어둠 사이커드래곤,,,771024,771024,771024,771115,770115,770125,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20240605,2024/06/05,수,2024-05-23 0:00:00,2024-06-06 0:00:00,,,0,0,빛 멜로우드래곤,빛 멜로우드래곤,빛 멜로우드래곤,어둠 뱃도치드래곤,어둠 페어리드래곤,어둠 사이커드래곤,,,771024,771024,771024,771115,770115,770125,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20240606,2024/06/06,목,2024-05-23 0:00:00,2024-06-20 0:00:00,,,0,14,어둠 일란,어둠 일란,어둠 일란,빛 말덱,땅 말덱,물 말덱,,,771415,771415,771415,770644,770641,770642,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20240607,2024/06/07,금,2024-05-23 0:00:00,2024-06-20 0:00:00,,,0,0,어둠 일란,어둠 일란,어둠 일란,빛 말덱,땅 말덱,물 말덱,,,771415,771415,771415,770644,770641,770642,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20240608,2024/06/08,토,2024-06-06 0:00:00,2024-06-20 0:00:00,,,14,0,불 뇌신,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770803,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240609,2024/06/09,일,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,불 뇌신,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770803,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240610,2024/06/10,월,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240611,2024/06/11,화,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771304,771304,771304,770422,770421,770425,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240612,2024/06/12,수,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771304,771304,771304,770422,770421,770425,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240613,2024/06/13,목,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771565,771565,771565,771172,770593,771115,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240614,2024/06/14,금,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771565,771565,771565,771172,770593,771115,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240615,2024/06/15,토,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,어둠 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770665,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240616,2024/06/16,일,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,어둠 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770665,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240617,2024/06/17,월,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240618,2024/06/18,화,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛 파티드래곤,빛 파티드래곤,빛 파티드래곤,빛 리소드래곤,땅 리소드래곤,물 리소드래곤,,,770754,770754,770754,770604,770601,770602,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20240619,2024/06/19,수,2024-06-06 0:00:00,2024-06-20 0:00:00,,,0,0,빛 파티드래곤,빛 파티드래곤,빛 파티드래곤,빛 리소드래곤,땅 리소드래곤,물 리소드래곤,,,770754,770754,770754,770604,770601,770602,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20240620,2024/06/20,목,2024-06-06 0:00:00,2024-07-04 0:00:00,,,0,14,어둠 게일드래곤,어둠 게일드래곤,어둠 게일드래곤,불 가루다,물 가루다,어둠 가루다,,,771045,771045,771045,770213,770212,770215,,-10;10;0.7,,0;0;1,게일드래곤,,,,,,,,,
20240621,2024/06/21,금,2024-06-06 0:00:00,2024-07-04 0:00:00,,,0,0,어둠 게일드래곤,어둠 게일드래곤,어둠 게일드래곤,불 가루다,물 가루다,어둠 가루다,,,771045,771045,771045,770213,770212,770215,,-10;10;0.7,,0;0;1,게일드래곤,,,,,,,,,
20240622,2024/06/22,토,2024-06-20 0:00:00,2024-07-04 0:00:00,,,14,0,땅 카마리,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771431,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240623,2024/06/23,일,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,땅 카마리,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771431,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240624,2024/06/24,월,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240625,2024/06/25,화,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,불 와일드드래곤,물 와일드드래곤,땅 와일드드래곤,,,771654,771654,771654,770703,770702,770701,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240626,2024/06/26,수,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,불 와일드드래곤,물 와일드드래곤,땅 와일드드래곤,,,771654,771654,771654,770703,770702,770701,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240627,2024/06/27,목,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,빛 시타엘,빛 시타엘,빛 시타엘,,,771565,771565,771565,770384,770384,770384,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240628,2024/06/28,금,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,빛 시타엘,빛 시타엘,빛 시타엘,,,771565,771565,771565,770384,770384,770384,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240629,2024/06/29,토,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,물 아스티,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771632,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240630,2024/06/30,일,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,물 아스티,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771632,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240701,2024/07/01,월,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240702,2024/07/02,화,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771304,771304,771304,770422,770421,770425,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240703,2024/07/03,수,2024-06-20 0:00:00,2024-07-04 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771304,771304,771304,770422,770421,770425,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240704,2024/07/04,목,2024-06-20 0:00:00,2024-07-18 0:00:00,,,0,14,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,땅 수라드래곤,물 파이거,불 말덱,,,771565,771565,771565,770421,770242,770643,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240705,2024/07/05,금,2024-06-20 0:00:00,2024-07-18 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,땅 수라드래곤,물 파이거,불 말덱,,,771565,771565,771565,770421,770242,770643,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240706,2024/07/06,토,2024-07-04 0:00:00,2024-07-18 0:00:00,,,14,0,빛 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240707,2024/07/07,일,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240708,2024/07/08,월,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240709,2024/07/09,화,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,빛 스트라,빛 베네지드래곤,빛 고디움,,,771705,771705,771705,771534,770634,770594,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20240710,2024/07/10,수,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,빛 스트라,빛 베네지드래곤,빛 고디움,,,771705,771705,771705,771534,770634,770594,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20240711,2024/07/11,목,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771664,771664,771664,770585,770584,770582,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20240712,2024/07/12,금,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771664,771664,771664,770585,770584,770582,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20240713,2024/07/13,토,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,땅 레무레스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771551,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240714,2024/07/14,일,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,땅 레무레스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771551,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240715,2024/07/15,월,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240716,2024/07/16,화,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771654,771654,771654,771173,771113,771143,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240717,2024/07/17,수,2024-07-04 0:00:00,2024-07-18 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771654,771654,771654,771172,771112,771142,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240718,2024/07/18,목,2024-07-04 0:00:00,2024-08-01 0:00:00,,,0,14,어둠 유리온,어둠 유리온,어둠 유리온,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,771515,771515,771515,770511,770391,770531,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20240719,2024/07/19,금,2024-07-04 0:00:00,2024-08-01 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,771515,771515,771515,770511,770391,770531,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20240720,2024/07/20,토,2024-07-18 0:00:00,2024-08-01 0:00:00,,,14,0,불 테카누프,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771153,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240721,2024/07/21,일,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,불 테카누프,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771153,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240722,2024/07/22,월,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240723,2024/07/23,화,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771164,771164,771164,770315,771115,771145,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20240724,2024/07/24,수,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771164,771164,771164,770315,771115,771145,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20240725,2024/07/25,목,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,빛 시타엘,빛 시타엘,빛 시타엘,,,771105,771105,771105,770384,770384,770384,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20240726,2024/07/26,금,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,빛 시타엘,빛 시타엘,빛 시타엘,,,771105,771105,771105,770384,770384,770384,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20240727,2024/07/27,토,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,물 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771742,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240728,2024/07/28,일,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,물 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771742,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240729,2024/07/29,월,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240730,2024/07/30,화,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛 가디언,빛 가디언,빛 가디언,어둠 원더드래곤,물 원더드래곤,불 원더드래곤,,,771094,771094,771094,770395,770392,770393,,-10;10;0.7,,0;0;1,가디언,,,,,,,,,
20240731,2024/07/31,수,2024-07-18 0:00:00,2024-08-01 0:00:00,,,0,0,빛 가디언,빛 가디언,빛 가디언,어둠 원더드래곤,물 원더드래곤,불 원더드래곤,,,771094,771094,771094,770395,770392,770393,,-10;10;0.7,,0;0;1,가디언,,,,,,,,,
20240801,2024/08/01,목,2024-07-18 0:00:00,2024-08-15 0:00:00,,,0,14,어둠 드래곤 슬레이어,어둠 드래곤 슬레이어,어둠 드래곤 슬레이어,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771445,771445,771445,770422,770421,770425,,-10;10;0.7,,0;0;1,드래곤 슬레이어,,,,,,,,,
20240802,2024/08/02,금,2024-07-18 0:00:00,2024-08-15 0:00:00,,,0,0,어둠 드래곤 슬레이어,어둠 드래곤 슬레이어,어둠 드래곤 슬레이어,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771445,771445,771445,770422,770421,770425,,-10;10;0.7,,0;0;1,드래곤 슬레이어,,,,,,,,,
20240803,2024/08/03,토,2024-08-01 0:00:00,2024-08-15 0:00:00,,,14,0,어둠 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771065,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240804,2024/08/04,일,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,어둠 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771065,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240805,2024/08/05,월,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240806,2024/08/06,화,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,불 가루다,물 가루다,어둠 가루다,,,771304,771304,771304,770213,770212,770215,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240807,2024/08/07,수,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,불 가루다,물 가루다,어둠 가루다,,,771304,771304,771304,770213,770212,770215,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20240808,2024/08/08,목,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771565,771565,771565,771173,771113,771143,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240809,2024/08/09,금,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771565,771565,771565,771172,771112,771142,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240810,2024/08/10,토,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,땅 카마리,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771431,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240811,2024/08/11,일,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,땅 카마리,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771431,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240812,2024/08/12,월,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20240813,2024/08/13,화,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,빛 스트라,빛 베네지드래곤,빛 고디움,,,771654,771654,771654,771534,770634,770594,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240814,2024/08/14,수,2024-08-01 0:00:00,2024-08-15 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,빛 스트라,빛 베네지드래곤,빛 고디움,,,771654,771654,771654,771534,770634,770594,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20240815,2024/08/15,목,2024-08-01 0:00:00,2024-08-29 0:00:00,,,0,14,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771565,771565,771565,770585,770584,770582,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240816,2024/08/16,금,2024-08-01 0:00:00,2024-08-29 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771565,771565,771565,770585,770584,770582,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20240817,2024/08/17,토,2024-08-15 0:00:00,2024-08-29 0:00:00,,,14,0,물 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770872,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20240818,2024/08/18,일,2024-08-15 0:00:00,2024-08-29 0:00:00,,,0,0,물 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770872,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
