did,t_name,c_name,type,c_appearance,res,test,lair,underling,scale,scale_1,scale_2,scale_3,icon,summon_add,mg_weight,fp_weight,pick_weight,sl_weight,lm_weight,rd_weight,c_coupon,category,rarity,birthgrade,role,rune,attr,skill_basic,skill_active,skill_metamorphosis,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,accuracy,resistance,relation_point,t_desc,r_limited
121941,네무스,땅 네무스,nemus,1,res/character/dragon/nemus_@_#/nemus_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/nemus_@_#.png,2023-03-31,10,0,10,0,0,0,0,none,myth,6,dealer,yellow,earth,200000,219411,,219421,219431,219441,new,219451,hatch,4590,4085,273591,20,20,60,30,20,20,0,0,160,정령의 의지가 깃든 오래된 숲에서 태어난 숲 드래곤이다. 네무스는 거대한 숲을 지키기 위해 움직이며 정령의 힘으로 만들어 낸 새를 통해 위험을 감지한다. 네무스의 구슬은 숲의 힘을 담고 있으며 강력한 정화의 힘을 지니고 있다. 오염된 힘이 강할수록 구슬은 더욱 강하게 빛나며 네무스에게 힘을 빌려준다.,
121954,태초의 고대신룡,빛 태초의 고대신룡,origingoddragon,1,res/character/dragon/origingoddragon_@_#/origingoddragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/origingoddragon_@_#.png,2034-03-17,10,0,10,0,0,0,0,none,myth,6,dealer,red,light,200000,219514,,219524,219534,219544,new,219554,hatch,6815,3277,195307,20,-999,60,30,20,20,0,0,160,아모르의 첫 번째 자손으로써 태초의 힘을 지닌 빛의 수호자이다. 유타칸 뿐만 아닌 우주 전체를 수호하는 사명을 지녔다. 커다란 날갯짓 만으로도 악한 이들의 마음을 잠재울 수 있으며 단단한 갑옷은 무너지는 일이 없다. 포효 만으로도 태초의 고대신룡을 우러러보게 된다. ,
121962,레슬로,물 레슬로,leslo,1,res/character/dragon/leslo_@_#/leslo_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/leslo_@_#.png,2023-10-11,10,0,10,0,0,0,0,none,myth,6,tanker,yellow,water,200000,219612,,219622,219632,219642,new,,hatch,3268,3200,401037,0,40,60,50,20,0,0,0,160,"어둠의 수호자 다크닉스의 권능 아래 7가지 악을 주관하는 다크 세븐의 일원이다. 7가지 악 중 나태를 주관하고 있다. 모든것에 무관심하지만 아주 가끔 자신의 흥미를 끄는 도전자에게 그 힘을 보이는데, 그때 레슬로가 보인 힘은 지형을 바꿀 정도 였다고 한다.",
121975,바르그,어둠 바르그,vargr,1,res/character/dragon/vargr_all_#/vargr_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/vargr_@_#.png,2023-05-31,10,0,10,0,0,0,0,none,myth,6,dealer,blue,dark,200000,219715,,219725,219735,219745,skill_active,219755,hatch,5739,4074,186566,20,20,60,30,20,20,0,0,160,죽음에서 부활하기 위해 악의 힘과 계약한 악마 드래곤이다. 강해지고 싶다는 욕망으로 악의 힘을 빌려 자신의 비늘을 불태웠다 전해진다. 머리에 쓰는 뼈는 가면 역할을 하며 그 속엔 화상 자국이 남아있다. 악의 힘을 빌릴 때마다 몸이 불타오르며 비늘을 태운다. ,
121981,카네드,땅 카네드,kaned,1,res/character/dragon/kaned_@_#/kaned_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kaned_@_#.png,2023-06-30,10,0,10,0,0,0,0,none,myth,6,supporter,red,earth,200000,219811,,219821,219831,219841,skill_active,219851,hatch,5548,3690,231032,20,20,60,30,20,20,0,0,160,"오랜 시간동안 전통 주술을 지키며 살아온 드래곤이다. 잦은 외적의 침략에 수가 줄어들었지만, 남은 자들은 꿋꿋이 살아남아 자연 그대로를 수호하며 살아가고 있다. 드래곤 중에서도 나이가 많은 축에 속하며, 주술과 자연의 힘을 다루는 드래곤들의 스승이나 다름없다.",
121993,칼리시,불 칼리시,calici,2,res/character/dragon/calici_@_#/calici_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/calici_@_#.png,2023-08-23,10,0,10,0,0,0,0,none,myth,6,supporter,blue,fire,200000,219913,,219923,219933,219943,new,,hatch,3462,5072,274941,20,20,60,30,20,20,0,0,160,빛의 수호자 고대신룡의 권능 아래 7가지 선을 주관하는 라이트 세븐의 일원이다. 7가지 선 중 자선을 주관하고 있다. 연민의 마음과 고고한 자태로 정의를 실현한다. 편견이나 선입견 없이 생명을 존중하고 공평하게 대하는 인자한 드래곤이다.,
122002,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,,,,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,
122012,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,,,,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,
122021,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,,,,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,
122031,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,,,,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,
122043,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,,,,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,
122055,파멸의 다크닉스,어둠 파멸의 다크닉스,darknixofruin,1,res/character/dragon/darknixofruin_@_#/darknixofruin_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/darknixofruin_@_#.png,2034-03-17,10,0,10,0,0,0,0,none,myth,6,dealer,pink,dark,200000,220515,,220525,220535,220545,skill_active,220555,hatch,6988,3253,199049,20,20,60,30,22,22,0,0,160,아모르의 첫 번째 자손으로서 태초의 힘을 지닌 어둠의 수호자였다. 그러나 가장 소중한 존재를 잃고 타락했다. 세상을 파괴하고 고대신룡과 싸워 승리 직전에 아모르의 창을 맞고 쓰러졌다. 영원한 고통 속에서 살아온 이 드래곤은 모든 것의 파멸만을 원한다.,
122065,마스테마,어둠 마스테마,mastema,1,res/character/dragon/mastema_@_#/mastema_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/mastema_@_#.png,2024-03-13,10,0,10,0,0,0,0,none,myth,6,tanker,orange,dark,200000,220615,,220625,220635,220645,new,220655,hatch,3018,5092,308160,20,20,60,30,20,20,10,0,160,푸른 불꽃을 다루는 드래곤. 시리도록 차가운 색의 불꽃을 다루지만 그 힘이 너무나도 강력하여 원치 않는 곳에서도 방출되기 때문에 언제나 힘을 억누르며 살아간다.,
122073,전율의 번개고룡,불 전율의 번개고룡,majesticlightningdragon,1,res/character/dragon/majesticlightningdragon_@_#/majesticlightningdragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/majesticlightningdragon_@_#.png,2034-09-13,10,0,10,0,0,0,0,none,myth,6,dealer,pink,fire,200000,220713,,220723,220733,220743,skill_active,220753,hatch,6609,3371,195703,20,20,60,30,20,20,10,0,160,"자신의 정의를 어떠한 역경 속에서도 끝까지 관철시켜 자신의 한계를 뛰어넘은 숭고한 드래곤이다. 정의를 심판할 전율적인 번개가 자신의 온몸을 감돌고 있다. 정의로운 의지로 억압과 고통에서 헤어 나오지 못하는 자들을 해방시키고, 불의로부터 세상을 수호하고자 한다. 전율의 번개고룡이 심판하는 번개는 태초의 빛처럼 눈부신 섬광을 일으킨다. 전율의 번개고룡의 정의는 절망에 빠진 마음마저 희망과 용기로 변화시킨다. ",
122082,체스토,물 체스토,chesto,1,res/character/dragon/chesto_@_#/chesto_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/chesto_@_#.png,2023-11-21,10,0,10,0,0,0,0,none,myth,6,healer,orange,water,200000,220812,,220822,220832,220842,new,220852,hatch,2968,5551,277317,20,20,60,30,20,20,10,0,160,"오염된 바다를 깨끗하게 정화하는 고래 드래곤이다. 이마에 있는 장신구로 오염된 물을 정화시키며, 물이 없는 하늘도 자유롭게 날 수 있다. 주변을 맴도는 물과 빛나는 푸른빛은 생명력을 치유하는 힘이 담겨있다고 한다.",
122094,카루라,빛 카루라,karura,1,res/character/dragon/karura_@_#/karura_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/karura_@_#.png,2034-03-17,10,0,10,0,0,0,0,none,myth,6,dealer,red,light,200000,220914,,220924,220934,220944,new,220954,hatch,6459,3501,202042,20,20,60,30,20,20,0,0,160,태초의 전쟁에서 활약한 드래곤으로 앙그라의 부하이자 유일한 이해자이다. 앙그라의 불같은 성미와 달리 매우 신중하고 조용한 성격이다.,
122115,모로스,어둠 모로스,moros,1,res/character/dragon/moros_@_#/moros_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/moros_@_#.png,2034-03-17,10,0,10,0,0,0,0,none,myth,6,supporter,yellow,dark,200000,221115,,221125,221135,221145,skill_active,,hatch,3578,5000,277587,20,20,60,30,20,20,0,0,160,"파멸의 운명을 예언하는 드래곤이며, 타나토스와 히프노스의 맏형이다. 세계의 파멸 끝에 결국 자신의 파멸도 포함되어 있다는 것을 깨닫고  형제들 중 하나를 살해한 채 운명으로부터 도망친다.",
122101,무한의 파워드래곤,땅 무한의 파워드래곤,infinitepowerdragon,2,res/character/dragon/infinitepowerdragon_@_#/infinitepowerdragon_@_#.spine,2,1,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/infinitepowerdragon_@_#.png,2034-03-17,10,0,10,0,0,0,0,none,myth,6,tanker,yellow,earth,200000,221011,,221021,221031,221041,new,221051,hatch,2489,4461,400842,20,-999,60,30,20,20,0,50,160,"진정한 힘에 눈을 뜬 뒤 자신의 힘을 필요로 하는 곳으로 향하는 무한의 드래곤이다. 생명의 기운과 공명하고자 했던 파워드래곤은 탐욕적인 몬스터들이 자신의 힘에 이끌림을 느끼고, 자신의 힘을 숨기고자 했다. 그러나 생명의 근원을 만남으로써 진정한 힘은 감추는 것이 아니라 수호의 의지에서 비롯됨을 깨달았다. 조화를 이루어 무한한 힘을 이끌어낸 파워드래곤은 무한의 힘을 거머쥐어 무한의 파워드래곤으로써 성장해 자신의 힘을 펼쳐내기 시작한다. ",
128004,골드라고라,빛 골드라고라,goldragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/goldragora_@_#.png,2034-03-17,0,0,0,0,0,0,0,event,common,1,tanker,yellow,light,220004,220014,,220024,220034,220044,new,220054,hatch,1,1,1,0,0,0,0,0,0,0,0,20,드래곤이 싸우는 것이 시원찮아서 직접 전투에 나선 드래곤빌리지M 세계관 최강자. (자칭),0
128015,테스트라고라,어둠 테스트라고라,testragora,2,res/character/dragon/goldragora_all_#/goldragora_@_#.spine,0,0,0,0.8,0.5,0.8,0.8,res/ui/icons/cha/goldragora_light_#.png,,0,0,0,0,0,0,0,event,myth,6,supporter,yellow,dark,200000,320115,,320125,320135,320145,new,320155,hatch,1,9999,900000,0,0,0,0,0,0,0,0,20,테스트 드래곤 노출되면 큰일남,0
120111,페어리드래곤,땅 페어리드래곤,fairydragon,2,res/character/dragon/fairydragon_@_#/fairydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/fairydragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,healer,red,earth,200000,201111,,201121,201131,201141,skill_active,,,1976,1369,128444,0,10,50,0,0,0,0,0,80,과거 요정이라고 불렸던 드래곤. 신기한 생김새와 화려한 날개는 누가 봐도 요정이라고 착각할 만하다.,0
120112,페어리드래곤,물 페어리드래곤,fairydragon,2,res/character/dragon/fairydragon_@_#/fairydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/fairydragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,healer,red,water,200000,201112,,201122,201132,201142,skill_active,,,1645,2134,109901,0,10,50,0,0,0,0,0,80,과거 요정이라고 불렸던 드래곤. 신기한 생김새와 화려한 날개는 누가 봐도 요정이라고 착각할 만하다.,0
120113,페어리드래곤,불 페어리드래곤,fairydragon,2,res/character/dragon/fairydragon_@_#/fairydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/fairydragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,healer,red,fire,200000,201113,,201123,201133,201143,skill_active,,,1490,2362,104734,0,10,50,0,0,0,0,0,80,과거 요정이라고 불렸던 드래곤. 신기한 생김새와 화려한 날개는 누가 봐도 요정이라고 착각할 만하다.,0
120114,페어리드래곤,빛 페어리드래곤,fairydragon,2,res/character/dragon/fairydragon_@_#/fairydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/fairydragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,healer,red,light,200000,201114,,201124,201134,201144,skill_active,,,1891,1273,139490,0,10,50,0,0,0,0,0,80,과거 요정이라고 불렸던 드래곤. 신기한 생김새와 화려한 날개는 누가 봐도 요정이라고 착각할 만하다.,0
120115,페어리드래곤,어둠 페어리드래곤,fairydragon,2,res/character/dragon/fairydragon_@_#/fairydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/fairydragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,healer,red,dark,200000,201115,,201125,201135,201145,skill_active,,,2237,1434,114353,0,10,50,0,0,0,0,0,80,과거 요정이라고 불렸던 드래곤. 신기한 생김새와 화려한 날개는 누가 봐도 요정이라고 착각할 만하다.,0
120122,사이커드래곤,물 사이커드래곤,psykerdragon,2,res/character/dragon/psykerdragon_@_#/psykerdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/psykerdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,yellow,water,200006,201212,,201222,201232,201242,new,,,1620,1629,139670,0,10,50,0,0,0,0,0,80,그림자의 세계에 살아가는 폭열성 드래곤. 번개를 온몸에서 발산하여 쉽게 다가가기 어렵다. 전투 시 몸이 2배로 커진다.,0
120123,사이커드래곤,불 사이커드래곤,psykerdragon,2,res/character/dragon/psykerdragon_@_#/psykerdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/psykerdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,orange,fire,200000,201213,,201223,201233,201243,skill_active,,,1193,2359,116565,0,10,50,0,0,0,0,0,80,그림자의 세계에 살아가는 폭열성 드래곤. 번개를 온몸에서 발산하여 쉽게 다가가기 어렵다. 전투 시 몸이 2배로 커진다.,0
120124,사이커드래곤,빛 사이커드래곤,psykerdragon,2,res/character/dragon/psykerdragon_@_#/psykerdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/psykerdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,yellow,light,200000,201214,,201224,201234,201244,skill_active,,,1119,1800,157685,0,10,50,0,0,0,0,0,80,그림자의 세계에 살아가는 폭열성 드래곤. 번개를 온몸에서 발산하여 쉽게 다가가기 어렵다. 전투 시 몸이 2배로 커진다.,0
120125,사이커드래곤,어둠 사이커드래곤,psykerdragon,2,res/character/dragon/psykerdragon_@_#/psykerdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/psykerdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,orange,dark,200000,201215,,201225,201235,201245,new,,,1194,2246,116880,0,10,50,0,0,0,0,0,80,그림자의 세계에 살아가는 폭열성 드래곤. 번개를 온몸에서 발산하여 쉽게 다가가기 어렵다. 전투 시 몸이 2배로 커진다.,0
120172,에일리언드래곤,물 에일리언드래곤,aliendragon,2,res/character/dragon/aliendragon_@_#/aliendragon_@_#.spine,2,0,0,0.8,1.1,1.1,0.8,res/ui/icons/cha/aliendragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,red,water,200000,201712,,201722,201732,201742,skill_active,,,1293,1879,141077,0,10,50,0,0,0,0,0,80,죽음의 혜성이 충돌한 이후 나타난 외계 드래곤. 특이한 외모와 성격 때문에 괴소문이 자주 따라다닌다.,0
120173,에일리언드래곤,불 에일리언드래곤,aliendragon,2,res/character/dragon/aliendragon_@_#/aliendragon_@_#.spine,2,0,0,0.8,1.1,1.1,0.8,res/ui/icons/cha/aliendragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,blue,fire,200000,201713,,201723,201733,201743,new,,,2222,1514,110203,0,10,50,0,0,0,0,0,80,죽음의 혜성이 충돌한 이후 나타난 외계 드래곤. 특이한 외모와 성격 때문에 괴소문이 자주 따라다닌다.,0
120174,에일리언드래곤,빛 에일리언드래곤,aliendragon,2,res/character/dragon/aliendragon_@_#/aliendragon_@_#.spine,2,0,0,0.8,1.1,1.1,0.8,res/ui/icons/cha/aliendragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,orange,light,200000,201714,,201724,201734,201744,skill_active,,,1600,2157,104377,0,10,50,0,0,0,0,0,80,죽음의 혜성이 충돌한 이후 나타난 외계 드래곤. 특이한 외모와 성격 때문에 괴소문이 자주 따라다닌다.,0
120175,에일리언드래곤,어둠 에일리언드래곤,aliendragon,2,res/character/dragon/aliendragon_@_#/aliendragon_@_#.spine,2,0,0,0.8,1.1,1.1,0.8,res/ui/icons/cha/aliendragon_@_#.png,,10,0,0,0,0,0,0,limited,hero,4,supporter,red,dark,200000,201715,,201725,201735,201745,new,,,1705,1411,145843,0,10,50,0,0,0,0,0,80,죽음의 혜성이 충돌한 이후 나타난 외계 드래곤. 특이한 외모와 성격 때문에 괴소문이 자주 따라다닌다.,0
120201,허리케인,땅 허리케인,hurricane,1,res/character/dragon/hurricane_@_#/hurricane_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hurricane_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,red,earth,200000,202011,,202021,202031,202041,skill_active,202051,hatch,1408,2042,122268,0,10,50,0,0,0,0,0,80,"돌풍을 먹고 사는 드래곤. 머문 자리에 돌풍으로 인한 피해가 생겨 악귀로 여겨지지만, 실제로는 돌풍을 먹어 없애는 착한 드래곤이다.",0
120202,허리케인,물 허리케인,hurricane,1,res/character/dragon/hurricane_@_#/hurricane_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hurricane_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,blue,water,200000,202012,,202022,202032,202042,skill_active,202052,hatch,1558,1724,130363,0,10,50,0,0,0,0,0,80,"돌풍을 먹고 사는 드래곤. 머문 자리에 돌풍으로 인한 피해가 생겨 악귀로 여겨지지만, 실제로는 돌풍을 먹어 없애는 착한 드래곤이다.",0
120203,허리케인,불 허리케인,hurricane,1,res/character/dragon/hurricane_@_#/hurricane_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hurricane_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,red,fire,200000,202013,,202023,202033,202043,skill_active,202053,hatch,1516,2000,117912,0,10,50,0,0,0,0,0,80,"돌풍을 먹고 사는 드래곤. 머문 자리에 돌풍으로 인한 피해가 생겨 악귀로 여겨지지만, 실제로는 돌풍을 먹어 없애는 착한 드래곤이다.",0
120204,허리케인,빛 허리케인,hurricane,1,res/character/dragon/hurricane_@_#/hurricane_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hurricane_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,yellow,light,200000,202014,,202024,202034,202044,skill_active,202054,hatch,1182,1819,154320,0,10,50,0,0,0,0,0,80,"돌풍을 먹고 사는 드래곤. 머문 자리에 돌풍으로 인한 피해가 생겨 악귀로 여겨지지만, 실제로는 돌풍을 먹어 없애는 착한 드래곤이다.",0
120212,가루다,물 가루다,garuda,1,res/character/dragon/garuda_@_#/garuda_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/garuda_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,yellow,water,200000,202112,,202122,202132,202142,skill_active,202152,hatch,1417,1732,144187,0,10,50,0,0,0,0,0,80,수많은 역사에 기록된 전설의 화마. 무지막지한 전투력과 상상을 초월하는 난폭함을 지닌 드래곤. 거대한 덩치와 칼날과 같이 솟아난 여러 개의 뿔을 지닌 것이 특징이며 적이 강하면 강할수록 온몸에 불꽃이 타올라 자신의 힘을 증가시킨다.,0
120213,가루다,불 가루다,garuda,1,res/character/dragon/garuda_@_#/garuda_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/garuda_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,orange,fire,200000,202113,,202123,202133,202143,skill_active,202153,hatch,1185,2427,108594,0,10,50,0,0,0,0,0,80,수많은 역사에 기록된 전설의 화마. 무지막지한 전투력과 상상을 초월하는 난폭함을 지닌 드래곤. 거대한 덩치와 칼날과 같이 솟아난 여러 개의 뿔을 지닌 것이 특징이며 적이 강하면 강할수록 온몸에 불꽃이 타올라 자신의 힘을 증가시킨다.,0
120214,가루다,빛 가루다,garuda,1,res/character/dragon/garuda_@_#/garuda_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/garuda_@_#.png,,10,0,10,0,0,10,0,none,hero,4,tanker,orange,light,200000,202114,,202124,202134,202144,skill_active,202154,hatch,1081,2355,123144,0,10,50,0,0,0,0,0,80,수많은 역사에 기록된 전설의 화마. 무지막지한 전투력과 상상을 초월하는 난폭함을 지닌 드래곤. 거대한 덩치와 칼날과 같이 솟아난 여러 개의 뿔을 지닌 것이 특징이며 적이 강하면 강할수록 온몸에 불꽃이 타올라 자신의 힘을 증가시킨다.,0
120215,가루다,어둠 가루다,garuda,1,res/character/dragon/garuda_@_#/garuda_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/garuda_@_#.png,,10,0,0,0,0,0,0,limited,hero,4,tanker,yellow,dark,200000,202115,,202125,202135,202145,skill_active,202155,hatch,986,2221,136841,0,10,50,0,0,0,0,0,80,수많은 역사에 기록된 전설의 화마. 무지막지한 전투력과 상상을 초월하는 난폭함을 지닌 드래곤. 거대한 덩치와 칼날과 같이 솟아난 여러 개의 뿔을 지닌 것이 특징이며 적이 강하면 강할수록 온몸에 불꽃이 타올라 자신의 힘을 증가시킨다.,0
120301,삐에로드래곤,땅 삐에로드래곤,clowndragon,2,res/character/dragon/clowndragon_@_#/clowndragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/clowndragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,dealer,red,earth,200000,203011,,203021,203031,203041,skill_active,203051,hatch,2079,1787,96614,0,10,50,0,0,0,0,0,80,"삐에로 드래곤의 특이한 생김새와 재미난 묘기에 한눈팔았다간 순식간에 비수가 날아올 테니, 조심할 것!",0
120302,삐에로드래곤,물 삐에로드래곤,clowndragon,2,res/character/dragon/clowndragon_@_#/clowndragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/clowndragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,dealer,blue,water,200000,203012,,203022,203032,203042,skill_active,203052,hatch,2047,1504,117295,0,10,50,0,0,0,0,0,80,"삐에로 드래곤의 특이한 생김새와 재미난 묘기에 한눈팔았다간 순식간에 비수가 날아올 테니, 조심할 것!",0
120303,삐에로드래곤,불 삐에로드래곤,clowndragon,2,res/character/dragon/clowndragon_@_#/clowndragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/clowndragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,dealer,blue,fire,200000,203013,,203023,203033,203043,skill_active,203053,hatch,2138,1567,100286,0,10,50,0,0,0,0,0,80,"삐에로 드래곤의 특이한 생김새와 재미난 묘기에 한눈팔았다간 순식간에 비수가 날아올 테니, 조심할 것!",0
120304,삐에로드래곤,빛 삐에로드래곤,clowndragon,2,res/character/dragon/clowndragon_@_#/clowndragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/clowndragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,dealer,red,light,200000,203014,,203024,203034,203044,skill_active,203054,hatch,2614,1467,83563,0,10,50,0,0,0,0,0,80,"삐에로 드래곤의 특이한 생김새와 재미난 묘기에 한눈팔았다간 순식간에 비수가 날아올 테니, 조심할 것!",0
120305,삐에로드래곤,어둠 삐에로드래곤,clowndragon,2,res/character/dragon/clowndragon_@_#/clowndragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/clowndragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,dealer,pink,dark,200000,203015,,203025,203035,203045,skill_active,203055,hatch,2079,1967,82648,0,10,50,0,0,0,0,0,80,"삐에로 드래곤의 특이한 생김새와 재미난 묘기에 한눈팔았다간 순식간에 비수가 날아올 테니, 조심할 것!",0
120312,파라오드래곤,물 파라오드래곤,pharaohdragon,1,res/character/dragon/pharaohdragon_@_#/pharaohdragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/pharaohdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,red,water,200000,203112,,203122,203132,203152,new,,,2352,1385,108432,0,10,50,0,0,0,0,0,80,동방의 마법사들이 신비로운 주술로 부활시킨 드래곤. 선한 왕의 영혼이 깃들었기 때문에 악한 것을 싫어한다. 치밀한 정신 공격이 특기.,0
120313,파라오드래곤,불 파라오드래곤,pharaohdragon,1,res/character/dragon/pharaohdragon_@_#/pharaohdragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/pharaohdragon_@_#.png,,10,0,10,0,0,10,0,none,hero,4,supporter,red,fire,200000,203113,,203123,203133,203153,new,,,1591,2240,102908,0,10,50,0,0,0,0,0,80,동방의 마법사들이 신비로운 주술로 부활시킨 드래곤. 선한 왕의 영혼이 깃들었기 때문에 악한 것을 싫어한다. 치밀한 정신 공격이 특기.,0
