sid,r_d_name,r_rarity,r_s_name,skill_form,skill_type,t_name,res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,animation,motion_type,dir,game_mode,casting_time,pre_delay,power_add,critical_damage_add,ignore,metamorphosis,val_1,val_2,val_3,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,add_option_type_3,add_option_target_3,add_option_target_count_3,add_option_trigger_3,add_option_time_3,add_option_rate_3,add_option_source_3,add_option_value_3,add_option_type_4,add_option_target_4,add_option_target_count_4,add_option_trigger_4,add_option_time_4,add_option_rate_4,add_option_source_4,add_option_value_4,add_option_type_5,add_option_target_5,add_option_target_count_5,add_option_trigger_5,add_option_time_5,add_option_rate_5,add_option_source_5,add_option_value_5,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,ai_type,t_desc,speech_option,r_내부 정보,r_스킬 레벨업 정보,r_birth,chance_type,chance_value,target_formation,target_type,target_count,power_source,cooldown,r_check,req_mana,hit,power_rate,indicator,skill_size,r_d_role,r_총 DPS,r_스킬 구분(power_rate 입력용)
207722,물 타이탄,legend,패시브 1,code,status_effect,거룡의 외침,res/ui/icons/skill/207722.png,,,,,,,,instant,-1,,0,0,,,,,,,,,cri_chance_up,target,,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 전방의 아군에게 10초간 치명 확률 증가 효과를 부여합니다.,,,,5,indie_time_short,20,front,ally_random,2,,,FALSE,,,,,,tanker,,특수
207723,불 타이탄,legend,패시브 1,code,status_effect,거룡의 외침,res/ui/icons/skill/207723.png,,,,,,,,instant,-1,,0,0,,,,,,,,,hit_rate_up,target,,skill_start,15,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 후방 아군에게 15초간 적중 증가 효과를 부여합니다.,,,,5,indie_time_short,20,back,ally_random,3,,,FALSE,,,,,,tanker,,특수
207725,어둠 타이탄,legend,패시브 1,code,status_effect,거룡의 외침,res/ui/icons/skill/207725.png,,,,,,,,instant,-1,,0,0,,,,,,,,,def_up,target,,skill_start,15,100,,100,def_up,target,,skill_start,15,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 자신에게 15초간 방어력 증가 효과를 2개 부여합니다.,,,,5,indie_time_short,20,,self,1,,,FALSE,,,,,,tanker,,특수
207731,땅 타이탄,legend,패시브 2,code,status_effect,거신의 수호,res/ui/icons/skill/207731.png,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"물 속성 적에게 주는 피해가 30% 증가하고, 받는 피해는 30% 감소합니다.",,,,5,passive,,,self,1,,,FALSE,,,,,,tanker,,특수
207732,물 타이탄,legend,패시브 2,code,status_effect,거신의 수호,res/ui/icons/skill/207732.png,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"불 속성 적에게 주는 피해가 30% 증가하고, 받는 피해는 30% 감소합니다.",,,,5,passive,,,self,1,,,FALSE,,,,,,tanker,,특수
207733,불 타이탄,legend,패시브 2,code,status_effect,거신의 수호,res/ui/icons/skill/207733.png,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"땅 속성 적에게 주는 피해가 30% 증가하고, 받는 피해는 30% 감소합니다",,,,5,passive,,,self,1,,,FALSE,,,,,,tanker,,특수
207735,어둠 타이탄,legend,패시브 2,code,status_effect,거신의 수호,res/ui/icons/skill/207735.png,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"빛 속성 적에게 주는 피해가 30% 증가하고, 받는 피해는 30% 감소합니다.",,,,5,passive,,,self,1,,,FALSE,,,,,,tanker,,특수
207741,땅 타이탄,legend,패시브 3,code,status_effect,태산의 상,res/ui/icons/skill/207741.png,,,,,,,,instant,-1,,0,0,,,,,,,,,alive_dmg_down,ally_earth_only,5,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"자신이 살아있는 동안, 땅 속성 아군이 받는 모든 피해를 15% 감소시킵니다.",,,,5,passive,,,ally_earth_only,5,,,FALSE,,,,,,tanker,,특수
207742,물 타이탄,legend,패시브 3,code,status_effect,태산의 상,res/ui/icons/skill/207742.png,,,,,,,,instant,-1,,0,0,,,,,,,,,alive_dmg_down,ally_water_only,5,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"자신이 살아있는 동안, 물 속성 아군이 받는 모든 피해를 15% 감소시킵니다.",,,,5,passive,,,ally_water_only,5,,,FALSE,,,,,,tanker,,특수
207743,불 타이탄,legend,패시브 3,code,status_effect,태산의 상,res/ui/icons/skill/207743.png,,,,,,,,instant,-1,,0,0,,,,,,,,,alive_dmg_down,ally_fire_only,5,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"자신이 살아있는 동안, 불 속성 아군이 받는 모든 피해를 15% 감소시킵니다.",,,,5,passive,,,ally_fire_only,5,,,FALSE,,,,,,tanker,,특수
207745,어둠 타이탄,legend,패시브 3,code,status_effect,태산의 상,res/ui/icons/skill/207745.png,,,,,,,,instant,-1,,0,0,,,,,,,,,alive_dmg_down,ally_dark_only,5,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"자신이 살아있는 동안, 어둠 속성 아군이 받는 모든 피해를 15% 감소시킵니다.",,,,5,passive,,,ally_dark_only,5,,,FALSE,,,,,,tanker,,특수
207811,땅 미니드래곤,legend,드래그 스킬,code,skill_aoe_cross,미니 썬더,res/ui/icons/skill/207811.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,날카로운 벼락을 불러 적에게 피해를 줍니다.\n대상으로 지정된 적 1명 당 위력이 10% 증가합니다.,,,,5,active,,,enemy_random,7,atk + (atk * 0.1 * hit_target_count),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207812,물 미니드래곤,legend,드래그 스킬,code,skill_aoe_cross,미니 썬더,res/ui/icons/skill/207812.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,날카로운 벼락을 불러 적에게 피해를 줍니다.\n대상으로 지정된 적 1명 당 위력이 10% 증가합니다.,,,,5,active,,,enemy_random,7,atk + (atk * 0.1 * hit_target_count),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207813,불 미니드래곤,legend,드래그 스킬,code,skill_aoe_cross,미니 썬더,res/ui/icons/skill/207813.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,날카로운 벼락을 불러 적에게 피해를 줍니다.\n대상으로 지정된 적 1명 당 위력이 10% 증가합니다.,,,,5,active,,,enemy_random,7,atk + (atk * 0.1 * hit_target_count),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207814,빛 미니드래곤,legend,드래그 스킬,code,skill_aoe_cross,미니 썬더,res/ui/icons/skill/207814.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,날카로운 벼락을 불러 적에게 피해를 줍니다.\n대상으로 지정된 적 1명 당 위력이 10% 증가합니다.,,,,5,active,,,enemy_random,7,atk + (atk * 0.1 * hit_target_count),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207821,땅 미니드래곤,legend,패시브 1,code,skill_enumrate_curve,스위프트 어택,res/ui/icons/skill/207821.png,res/missile/missile_wedge_2/missile_wedge_2_@.vrp,0.4,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 무작위 적에게 피해를 줍니다.\n이 공격은 자신의 공격력에 50% 보너스를 받습니다.,,,,5,indie_time,7,,enemy_random,5,atk * 1.5,,FALSE,,5,101,,,dealer,,딜_패시브
207822,물 미니드래곤,legend,패시브 1,code,skill_enumrate_curve,스위프트 어택,res/ui/icons/skill/207822.png,res/missile/missile_wedge_2/missile_wedge_2_@.vrp,0.4,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,60,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 무작위 적에게 피해를 줍니다.\n치명타로 적중 시 위력이 1.6배가 됩니다.,,,,5,indie_time,7,,enemy_random,5,atk,,FALSE,,5,101,,,dealer,,딜_패시브
207823,불 미니드래곤,legend,패시브 1,code,skill_enumrate_curve,스위프트 어택,res/ui/icons/skill/207823.png,res/missile/missile_wedge_2/missile_wedge_2_@.vrp,0.4,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,60,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 무작위 적에게 피해를 줍니다.\n치명타로 적중 시 위력이 1.6배가 됩니다.,,,,5,indie_time,7,,enemy_random,5,atk,,FALSE,,5,101,,,dealer,,딜_패시브
207824,빛 미니드래곤,legend,패시브 1,code,skill_enumrate_curve,스위프트 어택,res/ui/icons/skill/207824.png,res/missile/missile_wedge_2/missile_wedge_2_@.vrp,0.4,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 무작위 적에게 피해를 줍니다.\n이 공격은 자신의 공격력에 50% 보너스를 받습니다.,,,,5,indie_time,7,,enemy_random,5,atk * 1.5,,FALSE,,5,101,,,dealer,,딜_패시브
207831,땅 미니드래곤,legend,패시브 2,code,status_effect,공격력 증가,res/ui/icons/skill/207831.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_atk_up,self,1,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 공격력이 20% 증가합니다.,,,,5,passive,,,self,1,,,FALSE,,,,,,dealer,,스텟
207832,물 미니드래곤,legend,패시브 2,code,status_effect,치명 확률 증가,res/ui/icons/skill/207832.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_cri_chance_up,self,1,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 치명 확률이 20% 증가합니다.,,,,5,passive,,,self,1,,,FALSE,,,,,,dealer,,스텟
207833,불 미니드래곤,legend,패시브 2,code,status_effect,치명 확률 증가,res/ui/icons/skill/207833.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_cri_chance_up,self,1,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 치명 확률이 20% 증가합니다.,,,,5,passive,,,self,1,,,FALSE,,,,,,dealer,,스텟
207834,빛 미니드래곤,legend,패시브 2,code,status_effect,공격력 증가,res/ui/icons/skill/207834.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_atk_up,self,1,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,자신의 공격력이 20% 증가합니다.,,,,5,passive,,,self,1,,,FALSE,,,,,,dealer,,스텟
207841,땅 미니드래곤,legend,드래그 강화,code,skill_aoe_cross,미니 썬더+,res/ui/icons/skill/207841.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,대상이 6명 이상 지정되면 최종 피해량이 100% 증가합니다.,,,,5,active,,,enemy_random,7,(atk + (atk * 0.1 * hit_target_count)) * (1 + 1 * CON(hit_target_count >= 6)),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207842,물 미니드래곤,legend,드래그 강화,code,skill_aoe_cross,미니 썬더+,res/ui/icons/skill/207842.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,대상이 6명 이상 지정되면 최종 피해량이 100% 증가합니다.,,,,5,active,,,enemy_random,7,(atk + (atk * 0.1 * hit_target_count)) * (1 + 1 * CON(hit_target_count >= 6)),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207843,불 미니드래곤,legend,드래그 강화,code,skill_aoe_cross,미니 썬더+,res/ui/icons/skill/207843.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,대상이 6명 이상 지정되면 최종 피해량이 100% 증가합니다.,,,,5,active,,,enemy_random,7,(atk + (atk * 0.1 * hit_target_count)) * (1 + 1 * CON(hit_target_count >= 6)),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207844,빛 미니드래곤,legend,드래그 강화,code,skill_aoe_cross,미니 썬더+,res/ui/icons/skill/207844.png,,,res/effect/skill_minidragon/skill_minidragon_@.vrp,,,close_up,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,,,대상이 6명 이상 지정되면 최종 피해량이 100% 증가합니다.,,,,5,active,,,enemy_random,7,(atk + (atk * 0.1 * hit_target_count)) * (1 + 1 * CON(hit_target_count >= 6)),20,FALSE,2,3,247,cross,3,dealer,,딜_액티브
207911,땅 미트라,legend,드래그 스킬,code,skill_aoe_round,차원의 균열,res/ui/icons/skill/207911.png,res/effect/skill_mithra/skill_mithra.vrp,,,,,close_up,,instant,-1,,0,0,,,,,,,,,skill_1_cooldown_decrease,self,1,skill_start,0,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buff,power_rate,,,,,,적을 차원의 균열에 빠트립니다.\n공격 속도에 따라 위력이 크게 증가합니다.\n스킬 사용 후 [신비한 힘] 스킬의 재사용 시간이 초기화 됩니다.,,,,5,active,,,enemy_random,1,atk * aspd * 0.012,20,FALSE,2,10,259,round,1,supporter,,딜_액티브
207914,빛 미트라,legend,드래그 스킬,code,skill_aoe_round,차원의 균열,res/ui/icons/skill/207914.png,res/effect/skill_mithra/skill_mithra.vrp,,,,,close_up,,instant,-1,,0,0,,,,,,,,,skill_1_cooldown_decrease,self,1,skill_start,0,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buff,power_rate,,,,,,적을 차원의 균열에 빠트립니다.\n공격 속도에 따라 위력이 크게 증가합니다.\n스킬 사용 후 [신비한 힘] 스킬의 재사용 시간이 초기화 됩니다.,,,,5,active,,,enemy_random,1,atk * aspd * 0.012,20,FALSE,2,10,259,round,1,supporter,,딜_액티브
207921,땅 미트라,legend,패시브 2,code,status_effect,질서의 수호자,res/ui/icons/skill/207921.png,,,,,,,,instant,-1,,0,0,,,,,,,,,atk_up,target,,skill_start,8,100,,100,add_mana,self,1,skill_start,1,75,,1,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_time_1,add_option_rate_2,add_option_value_2,,,{1}회 공격마다 {2}초간 아군의 공격력을 증가시킵니다.\n또한 {3}% 확률로 마나를 {4}개 획득합니다.,,,,5,basic_turn,6,,ally_none,5,,0,FALSE,,,,,,supporter,,특수
207924,빛 미트라,legend,패시브 2,code,status_effect,질서의 수호자,res/ui/icons/skill/207924.png,,,,,,,,instant,-1,,0,0,,,,,,,,,cure,target,,skill_start,0.3,100,,1,add_mana,self,1,skill_start,1,75,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6회 공격마다 아군에게 걸린 해로운 효과를 1개씩 해제합니다.\n또한 75% 확률로 마나를 1개 획득합니다.,,,,5,basic_turn,6,,ally_none,5,,0,FALSE,,,,,,supporter,,특수
207931,땅 미트라,legend,패시브 1,code,skill_enumrate_curve,신비한 힘,res/ui/icons/skill/207931.png,res/missile/missile_ball/missile_ball_@.vrp,,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,,,,,,,,remove,target,,skill_hit,0,100,,99,def_down,target,,skill_end,10,80,,100,def_down,target,,skill_end,10,80,,100,,,,,,,,,,,,,,,,,,add_option_rate_2,add_option_time_2,2,,,,"일정 시간마다 생명력이 가장 낮은 적을 공격합니다.\n대상의 이로운 효과를 모두 제거하고, {1}% 확률로 {2}초간 방어력 감소 효과를 최대 {3}개 부여합니다.",,,,5,indie_time,15,,enemy_hp_low,1,atk,0,FALSE,,5,216,,,supporter,,딜_패시브
207934,빛 미트라,legend,패시브 1,code,skill_enumrate_curve,신비한 힘,res/ui/icons/skill/207934.png,res/missile/missile_ball/missile_ball_@.vrp,,res/missile/motion_streak/motion_streak_line_@.png,,,,,instant,-1,,0,0,,,,,,,,,remove,target,,skill_hit,0,100,,99,atk_down,target,,skill_end,10,80,,100,atk_down,target,,skill_end,10,80,,100,,,,,,,,,,,,,,,,,,,,,,,,"일정 시간마다 공격력이 가장 높은 적을 공격합니다.\n대상의 이로운 효과를 모두 제거하고, 80% 확률로 10초간 공격력 감소 효과를 최대 2개 부여합니다.",,,,5,indie_time,15,,enemy_atk_high,1,atk,0,FALSE,,5,216,,,supporter,,딜_패시브
207941,땅 미트라,legend,드래그 강화,code,skill_aoe_round,차원의 균열+,res/ui/icons/skill/207941.png,res/effect/skill_mithra/skill_mithra.vrp,,,,,close_up,,instant,-1,,0,0,,,,,,,,,skill_1_cooldown_decrease,self,1,skill_start,0,100,,0,cri_avoid_down,target,,skill_end,20,80,,100,recovery_dec,target,,skill_end,20,80,,100,,,,,,,,,,,,,,,,,buff,1.3,add_option_rate_2,add_option_time_2,2,,role_healer,대상에게 각각 {2}% 확률로 {3}초간 치명 회피와 받는 회복량을 감소시킵니다.\n방어형과 회복형인 적에게는 {1}배의 피해를 줍니다.,,,,5,active,,,enemy_random,1,(atk * aspd * 0.012) * (1 + 0.3 * (CON(target_role == 'tanker') + CON(target_role == 'healer'))),20,FALSE,2,10,259,round,1,supporter,,딜_액티브
207944,빛 미트라,legend,드래그 강화,code,skill_aoe_round,차원의 균열+,res/ui/icons/skill/207944.png,res/effect/skill_mithra/skill_mithra.vrp,,,,,close_up,,instant,-1,,0,0,,,,,,,,,skill_1_cooldown_decrease,self,1,skill_start,0,100,,0,def_down,target,,skill_end,20,80,,100,def_down,target,,skill_end,20,80,,100,,,,,,,,,,,,,,,,,buff,1.3,add_option_rate_2,add_option_time_2,2,,role_healer,대상에게 각각 {2}% 확률로 {3}초간 방어력 감소 효과를 {4}개 부여합니다.\n방어형과 회복형인 적에게는 {1}배의 피해를 줍니다.,,,,5,active,,,enemy_random,1,(atk * aspd * 0.012) * (1 + 0.3 * (CON(target_role == 'tanker') + CON(target_role == 'healer'))),20,FALSE,2,10,259,round,1,supporter,,딜_액티브
207951,땅 미트라,legend,리더 스킬,code,status_effect,공격 속도 증가,res/ui/icons/skill/207951.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_aspd_up,ally_none,,skill_start,-1,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,아군 전체의 공격 속도가 40% 증가합니다.,,,x,5,leader,,,ally_none,5,,0,FALSE,,1,,,,supporter,,스텟
207954,빛 미트라,legend,리더 스킬,code,status_effect,공격 속도 증가,res/ui/icons/skill/207954.png,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_aspd_up,ally_none,,skill_start,-1,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,아군 전체의 공격 속도가 40% 증가합니다.,,,x,5,leader,,,ally_none,5,,0,FALSE,,1,,,,supporter,,스텟
208011,땅 뇌신,legend,드래그 스킬,code,skill_aoe_round_hide,천벌,res/ui/icons/skill/208011.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,power_rate,,,,,,적에게 번개의 힘을 두른 천벌을 내립니다. 자신의 최대 생명력에 따라 위력이 크게 증가합니다.,,,,5,active,,,enemy_random,5,(atk * 0.5) + (max_hp * 0.0125),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
208013,불 뇌신,legend,드래그 스킬,code,skill_aoe_round_hide,천벌,res/ui/icons/skill/208013.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,power_rate,,,,,,적에게 번개의 힘을 두른 천벌을 내립니다. 자신의 방어력에 따라 위력이 크게 증가합니다.,,,,5,active,,,enemy_random,5,(atk * 0.5) + (def * 0.75),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
208014,빛 뇌신,legend,드래그 스킬,code,skill_aoe_round_hide,천벌,res/ui/icons/skill/208014.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,power_rate,,,,,,적에게 번개의 힘을 두른 천벌을 내립니다. 자신의 방어력에 따라 위력이 크게 증가합니다.,,,,5,active,,,enemy_random,5,(atk * 0.5) + (def * 0.75),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
208021,땅 뇌신,legend,패시브 1,code,skill_lightning,뇌격,res/ui/icons/skill/208021.png,res/effect/skill_electricattack_2/skill_electricattack_2_@.vrp,2,,,,,,instant,-1,,0,0,,,,,,,,,stun,target,,skill_end,1.5,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 무작위 적에게 피해를 줍니다. 100% 확률로 대상을 1.5초간 기절시킵니다.,,,,5,indie_time,15,,enemy_random,7,atk,,FALSE,,1,154,,,tanker,,딜_패시브
208023,불 뇌신,legend,패시브 1,code,skill_lightning,뇌격,res/ui/icons/skill/208023.png,res/effect/skill_electricattack_2/skill_electricattack_2_@.vrp,2,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 생명력이 적은 적에게 피해를 줍니다. 자신의 방어력에 따라 위력이 크게 증가합니다.,,,,5,indie_time,5,,enemy_hp_low,1,(atk * 0.5) + (def * 0.75),,FALSE,,1,360,,,tanker,,딜_패시브
208024,빛 뇌신,legend,패시브 1,code,skill_lightning,뇌격,res/ui/icons/skill/208024.png,res/effect/skill_electricattack_2/skill_electricattack_2_@.vrp,2,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,일정 시간마다 생명력이 적은 적에게 피해를 줍니다. 자신의 방어력에 따라 위력이 크게 증가합니다.,,,,5,indie_time,15,,enemy_hp_low,2,(atk * 0.5) + (def * 0.75),,FALSE,,1,540,,,tanker,,딜_패시브
208031,땅 뇌신,legend,패시브 2,code,status_effect,눈부신 권능,res/ui/icons/skill/208031.png,,,,,,,,instant,-1,,0,0,,,,,,,,,barrier_protection,target,,skill_start,20,100,max_hp,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전투가 시작되면 아군에게 자신의 최대 생명력의 7.5%에 해당하는 보호막을 20초간 부여합니다.\n이후 일정 시간마다 보호막이 재생성됩니다.,,,,5,indie_time_short,0,,ally_none,5,,45,FALSE,,,,,,tanker,,특수
208033,불 뇌신,legend,패시브 2,code,status_effect,눈부신 권능,res/ui/icons/skill/208033.png,,,,,,,,instant,-1,,0,0,,,,,,,,,barrier_protection,target,,skill_start,20,100,def,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전투가 시작되면 아군에게 자신의 방어력의 450%에 해당하는 보호막을 20초간 부여합니다.\n이후 일정 시간마다 보호막이 재생성됩니다.,,,,5,indie_time_short,0,,ally_none,5,,45,FALSE,,,,,,tanker,,특수
208034,빛 뇌신,legend,패시브 2,code,status_effect,눈부신 권능,res/ui/icons/skill/208034.png,,,,,,,,instant,-1,,0,0,,,,,,,,,barrier_protection_time_perfect,target,,skill_start,10,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,아군 중 한 명의 생명력이 20% 이하가 되면 모든 아군이 10초간 무적 상태가 됩니다.,,,,5,under_ally_hp,20,,ally_none,5,,75,FALSE,,,,,,tanker,,특수
208041,땅 뇌신,legend,드래그 강화,code,skill_aoe_round_hide,천벌+,res/ui/icons/skill/208041.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,silence,target,,skill_end,8,100 * CON(target_role == 'supporter'),,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,100,add_option_time_1,,,,,지원형인 대상에게는 {1}% 확률로 {2}초간 침묵 효과를 유발합니다.,,,,5,active,,,enemy_random,5,(atk * 0.5) + (max_hp * 0.0125),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
208043,불 뇌신,legend,드래그 강화,code,skill_aoe_round_hide,천벌+,res/ui/icons/skill/208043.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,atk_down,target,,skill_end,15,80,,100,def_down,target,,skill_end,15,80,,100,,,,,,,,,,,,,,,,,,,,,,,,,attack,power_rate,,,,,,80% 확률로 대상의 공격력과 방어력을 15초간 감소시킵니다.,,,,5,active,,,enemy_random,5,(atk * 0.5) + (def * 0.75),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
208044,빛 뇌신,legend,드래그 강화,code,skill_aoe_round_hide,천벌+,res/ui/icons/skill/208044.png,res/effect/skill_thundergod/skill_thundergod.vrp,,,,,full,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,power_rate,,,,,,대상의 생명력이 적게 남아있을수록 큰 피해를 줍니다.\n최대 2배의 피해를 줍니다.,,,,5,active,,,enemy_random,5,((atk * 0.5) + (def * 0.75)) * (2 - target_hp_rate),20,FALSE,2,12,72,round,3,tanker,,딜_액티브
