wid,word,strict_word
6289,草你娘,1
6290,插護士,1
6291,插媽媽,1
6292,插你爸,1
6293,插妻子,1
6294,插深些,1
6295,插小姐,1
6296,吃雞巴,1
6297,臭機八,1
6298,臭雞巴,1
6299,處女膜,1
6300,粗肉棒,1
6301,催情藥,1
6302,打飛機,1
6303,打野炮,1
6304,大乳頭,1
6305,大肉棒,1
6306,大陽具,1
6307,大陰唇,1
6308,蕩妖醫,1
6309,鄧小平,1
6310,點數商,1
6311,扉之陰,1
6312,粉紅穴,1
6313,幹７８,1
6314,幹ＧＭ,1
6315,幹機掰,1
6316,幹拎娘,1
6317,幹七八,1
6318,幹騷女,1
6319,幹嫂子,1
6320,幹淫洞,1
6321,給你爽,1
6322,狗雜種,1
6323,國民黨,1
6324,海洛因,1
6325,黑鮑嬌,1
6326,黑毛屄,1
6327,黑森林,1
6328,胡緊濤,1
6329,胡緊掏,1
6330,胡緊套,1
6331,胡錦濤,1
6332,胡錦滔,1
6333,胡錦淘,1
6334,胡景濤,1
6335,護士穴,1
6336,擠母奶,1
6337,奸一奸,1
6338,賤女人,1
6339,江擇民,1
6340,江澤民,1
6341,江賊民,1
6342,江折民,1
6343,蔣介石,1
6344,蔣經國,1
6345,蔣中國,1
6346,蔣中正,1
6347,金毛穴,1
6348,菊花蕾,1
6349,可待因,1
6350,可卡葉,1
6351,可卡因,1
6352,可哥精,1
6353,來插我,1
6354,來爽我,1
6355,爛遊戲,1
6356,老騷貨,1
6357,李登輝,1
6358,流蜜汁,1
6359,露陰照,1
6360,媽的靠,1
6361,媽個ｂ,1
6362,媽媽的,1
6363,馬個Ｂ,1
6364,嗎的靠,1
6365,買點數,1
6366,買月卡,1
6367,売春婦,1
6368,賣點點,1
6369,賣點數,1
6370,賣軟體,1
6371,賣月卡,1
6372,美女穴,1
6373,美騷婦,1
6374,猛幹添,1
6375,迷幻藥,1
6376,迷魂藥,1
6377,迷奸藥,1
6378,迷殲藥,1
6379,民進黨,1
6380,摸咪咪,1
6381,摸陰蒂,1
6382,男同志,1
6383,嫩鮑魚,1
6384,你大爺,1
6385,你老馬,1
6386,你姥姥,1
6387,你媽屄,1
6388,你媽逼,1
6389,你媽靠,1
6390,你馬的,1
6391,你娘的,1
6392,你娘咧,1
6393,妳老馬,1
6394,妳老母,1
6395,妳媽的,1
6396,妳馬的,1
6397,妳娘的,1
6398,妳娘咧,1
6399,妳全家,1
6400,妳是雞,1
6401,妳是鴨,1
6402,妳祖宗,1
6403,娘餓比,1
6404,娘個比,1
6405,您白癡,1
6406,您老馬,1
6407,您老母,1
6408,您媽的,1
6409,您馬的,1
6410,您奶奶,1
6411,您娘的,1
6412,您娘咧,1
6413,您全家,1
6414,您是雞,1
6415,您是鴨,1
6416,您祖宗,1
6417,女同志,1
6418,拉皮條,1
6419,皮條客,1
6420,欠人騎,1
6421,親民黨,1
6422,任你淫,1
6423,肉便器,1
6424,肉棍子,1
6425,肉蒲團,1
6426,塞你爸,1
6427,塞你公,1
6428,塞你母,1
6429,塞你娘,1
6430,塞妳爸,1
6431,塞妳公,1
6432,塞妳母,1
6433,塞妳娘,1
6434,塞你老,1
6435,塞妳老,1
6436,賽你公,1
6437,賽你娘,1
6438,賽妳娘,1
6439,賽他娘,1
6440,賽她娘,1
6441,騷姐姐,1
6442,騷妹妹,1
6443,騷娘們,1
6444,懆您媽,1
6445,懆您馬,1
6446,懆您娘,1
6447,上過床,1
6448,少婦穴,1
6449,舌尖插,1
6450,舌尖舔,1
6451,舌頭穴,1
6452,生鴉片,1
6453,生殖器,1
6454,十八禁,1
6455,十八摸,1
6456,駛你爸,1
6457,駛你公,1
6458,駛你母,1
6459,駛你娘,1
6460,駛妳爸,1
6461,駛妳公,1
6462,駛妳母,1
6463,駛妳娘,1
6464,駛您爸,1
6465,駛您公,1
6466,駛您母,1
6467,駛您娘,1
6468,駛你老,1
6469,屎你娘,1
6470,屎妳娘,1
6471,爽圖網,1
6472,死白癡,1
6473,宋楚瑜,1
6474,他馬ㄉ,1
6475,他馬的,1
6476,他嗎的,1
6477,他娘的,1
6478,他祖宗,1
6479,它ㄇㄉ,1
6480,它ㄇ的,1
6481,它爸爸,1
6482,它媽ㄉ,1
6483,它媽的,1
6484,它媽地,1
6485,它馬ㄉ,1
6486,它馬的,1
6487,它奶奶,1
6488,她ㄇㄉ,1
6489,她ㄇ的,1
6490,她媽ㄉ,1
6491,她媽地,1
6492,她媽靠,1
6493,她馬ㄉ,1
6494,她馬的,1
6495,她奶奶,1
6496,牠ㄇㄉ,1
6497,牠ㄇ的,1
6498,牠媽ㄉ,1
6499,牠媽的,1
6500,牠馬ㄉ,1
6501,牠馬的,1
6502,牠奶奶,1
6503,祂ㄇㄉ,1
6504,祂ㄇ的,1
6505,祂媽ㄉ,1
6506,祂媽的,1
6507,祂馬ㄉ,1
6508,祂馬的,1
6509,祂奶奶,1
6510,台聯黨,1
6511,臺灣國,1
6512,臺灣豬,1
6513,舔哥哥,1
6514,舔雞巴,1
6515,舔屁眼,1
6516,舔我的,1
6517,脫內褲,1
6518,外？掛,1
6519,外—掛,1
6520,溫家寶,1
6521,溫家保,1
6522,溫家堡,1
6523,溫家寳,1
6524,溫元凱,1
6525,溫總理,1
6526,無毛穴,1
6527,希特勒,1
6528,想上你,1
6529,小比樣,1
6530,小肥穴,1
6531,小雞巴,1
6532,小雞雞,1
6533,小姐穴,1
6534,小卵泡,1
6535,小卵子,1
6536,小嫩逼,1
6537,小嫩雞,1
6538,小乳頭,1
6539,小騷逼,1
6540,小騷比,1
6541,小淫女,1
6542,小淫穴,1
6543,泄春光,1
6544,謝長廷,1
6545,性寶貝,1
6546,性高潮,1
6547,性關係,1
6548,性行為,1
6549,性饑渴,1
6550,性經歷,1
6551,性經驗,1
6552,性虐待,1
6553,性遊戲,1
6554,羞恥母,1
6555,穴插逼,1
6556,穴噴水,1
6557,穴貼圖,1
6558,鴉片渣,1
6559,亞無碼,1
6560,搖頭丸,1
6561,要色色,1
6562,夜激情,1
6563,一本道,1
6564,一夜歡,1
6565,應招女,1
6566,援交妹,1
6567,制服狩,1
6568,裝屄呢,1
6569,裝逼靠,1
6570,裝逼呢,1
6571,做完愛,1
6572,蔡英文,1
6573,吳敦義,1
6574,蘇貞昌,1
6575,蘇嘉全,1
6576,金浦聰,1
6577,89-64cdjp,1
6578,DIY核弹,1
6579,SEX写真,1
6580,TNT炸弹,1
6581,UltraSurf,1
6582,are under,
6583,bbs色情,1
6584,falundafa,1
6585,freechina,1
6586,lihongzhi,1
6587,peacehall,1
6588,renminbao,1
6589,teen sexy,1
6590,wap泡泡,1
6591,wap天下,1
6592,wap中国,1
6593,yaotouwan,1
6594,zhengjian,1
6595,吳邦國,1
6596,國民黨,1
6597,妳妈的,1
6598,妳马的,1
6599,妳娘的,1
6600,學生妹,1
6601,張五常,1
6602,張丕林,1
6603,懆您妈,1
6604,懆您娘,1
6605,搖頭丸,1
6606,東洋屄,1
6607,榊彩弥,1
6608,溫家寶,1
6609,灨你娘,1
6610,無毛穴,1
6611,無修正,1
6612,熱比婭,1
6613,ａｓｓ,1
6614,ｔｍｄ,1
6615,爱内萌,1
6616,爱女人,1
6617,爱幼阁,1
6618,安全套,1
6619,按摩棒,1
6620,奥巴马,1
6621,奥运会,1
6622,拔出来,1
6623,白立朴,1
6624,白皮书,1
6625,邦邦网,1
6626,包二奶,1
6627,包遵信,1
6628,薄熙来,1
6629,薄一波,1
6630,爆乳娘,1
6631,爆乳娘,1
6632,北岛优,1
6633,北高联,1
6634,逼养的,1
6635,比基尼,1
6636,碧香亭,1
6637,碧香亭,1
6638,避孕套,1
6639,采花堂,1
6640,蔡崇国,1
6641,蔡和森,1
6642,蔡庆林,1
6643,沧澜曲,1
6644,藏春阁,1
6645,藏妇会,1
6646,藏青会,1
6647,操妳妈,1
6648,操妳娘,1
6649,操机掰,1
6650,操母狗,1
6651,操你妈,1
6652,操你娘,1
6653,操他妈,1
6654,曹伯纯,1
6655,曹长青,1
6656,曹刚川,1
6657,曹庆泽,1
6658,插后庭,1
6659,插女人,1
6660,插屁股,1
6661,插死你,1
6662,插阴茎,1
6663,常万全,1
6664,长瀬爱,1
6665,长舌象,1
6666,长濑爱,1
6667,朝河兰,1
6668,朝天穴,1
6669,车殿光,1
6670,陈炳基,1
6671,陈伯达,1
6672,陈独秀,1
6673,陈冠希,1
6674,陈良宇,1
6675,陈慕华,1
6676,陈破空,1
6677,陈水扁,1
6678,陈锡联,1
6679,陈希同,1
6680,陈小同,1
6681,陈宣良,1
6682,陈一咨,1
6683,陈一谘,1
6684,陈永贵,1
6685,陈子明,1
6686,陈总统,1
6687,陈丕显,1
6688,成克杰,1
6689,成人片,1
6690,成人图,1
6691,成人网,1
6692,程铁军,1
6693,吃鸡巴,1
6694,迟浩田,1
6695,赤裸裸,1
6696,出售PPK,1
6697,处女膜,1
6698,春宫图,1
6699,粗口歌,1
6700,打飞机,1
6701,打手枪,1
6702,打野炮,1
6703,大参考,1
6704,大东亚,1
6705,大法轮,1
6706,大盖帽,1
6707,大花逼,1
6708,大紀園,1
6709,大紀元,1
6710,大鸡巴,1
6711,大鸡巴,1
6712,大纪元,1
6713,大纪园,1
6714,大乱交,1
6715,大乱交,1
6716,大奶波,1
6717,大奶头,1
6718,大屁股,1
6719,大蓋帽,1
6720,大史记,1
6721,大史纪,1
6722,大阴唇,1
6723,大圆满,1
6724,大跃进,1
6725,大泽惠,1
6726,大字报,1
6727,戴相龙,1
6728,党中央,1
6729,邓力群,1
6730,邓小平,1
6731,邓笑贫,1
6732,邓颖超,1
6733,翟伟民,1
6734,第四代,1
6735,钓鱼岛,1
6736,丁关根,1
6737,丁子霖,1
6738,丁字裤,1
6739,东西大,1
6740,董必武,1
6741,杜月笙,1
6742,杜智富,1
6743,多人轮,1
6744,多人轮,1
6745,躲猫猫,1
6746,恩格斯,1
6747,发抡功,1
6748,发伦功,1
6749,发论功,1
6750,发论公,1
6751,发正念,1
6752,法lun功,1
6753,法抡功,1
6754,法轮功,1
6755,法伦功,1
6756,法论功,1
6757,法西斯,1
6758,法谪功,1
6759,反封锁,1
6760,反革命,1
6761,反官倒,1
6762,反国家,1
6763,反人类,1
6764,反社会,1
6765,反政府,1
6766,饭岛爱,1
6767,方励之,1
6768,方舟子,1
6769,放贷款,1
6770,费良勇,1
6771,分家在,1
6772,粉红穴,1
6773,封从德,1
6774,风尘劫,1
6775,风艳阁,1
6776,冯东海,1
6777,冯素英,1
6778,服务器,1
6779,浮夸风,1
6780,俯卧撑,1
6781,傅全有,1
6782,傅申奇,1
6783,傅志寰,1
6784,付申奇,1
6785,干妳妈,1
6786,干妳马,1
6787,干妳娘,1
6788,干的爽,1
6789,干机掰,1
6790,干妓女,1
6791,干你良,1
6792,干你妈,1
6793,干你娘,1
6794,干您娘,1
6795,干屁眼,1
6796,干七八,1
6797,干死你,1
6798,干姨妈,1
6799,赣您娘,1
6800,高级逼,1
6801,高级逼,1
6802,高利贷,1
6803,高清炮,1
6804,高文谦,1
6805,高自联,1
6806,给你爽,1
6807,工自联,1
6808,龚谷成,1
6809,龚世萍,1
6810,龚学平,1
6811,公務員,1
6812,公务员,1
6813,公媳乱,1
6814,共產黨,1
6815,共铲党,1
6816,共产党,1
6817,共和国,1
6818,共青团,1
6819,共荣圈,1
6820,狗卵子,1
6821,狗日的,1
6822,姑娘们,1
6823,顾顺章,1
6824,顾秀莲,1
6825,关卓中,1
6826,观世音,1
6827,管理员,1
6828,龟儿子,1
6829,鬼輪姦,1
6830,滚珠棒,1
6831,郭伯雄,1
6832,郭罗基,1
6833,郭岩华,1
6834,国民党,1
6835,国务院,1
6836,海洛因,1
6837,韩东方,1
6838,韩联潮,1
6839,韩天石,1
6840,韩杼滨,1
6841,郝建秀,1
6842,何德普,1
6843,贺国强,1
6844,黑毛屄,1
6845,黑毛屄,1
6846,黑社会,1
6847,黑天使,1
6848,黑五类,1
6849,鸿图记,1
6850,洪哲胜,1
6851,红灯区,1
6852,红卫兵,1
6853,胡JINTAO,1
6854,胡海峰,1
6855,胡核心,1
6856,胡金涛,1
6857,胡金滔,1
6858,胡金淘,1
6859,胡金套,1
6860,胡紧掏,1
6861,胡紧套,1
6862,胡紧焘,1
6863,胡锦涛,1
6864,胡锦滔,1
6865,胡锦淘,1
6866,胡锦套,1
6867,胡进涛,1
6868,胡进陶,1
6869,胡进套,1
6870,胡近涛,1
6871,胡劲掏,1
6872,胡劲淘,1
6873,胡劲套,1
6874,胡景涛,1
6875,胡康生,1
6876,胡老大,1
6877,胡启立,1
6878,胡乔木,1
6879,胡贤生,1
6880,胡彦林,1
6881,胡耀邦,1
6882,蝴蝶逼,1
6883,湖金涛,1
6884,湖紧涛,1
6885,湖锦涛,1
6886,湖进涛,1
6887,湖禁涛,1
6888,湖劲涛,1
6889,护花剑,1
6890,华福周,1
6891,华国锋,1
6892,华惠棋,1
6893,华建敏,1
6894,黄慈萍,1
6895,黄格胜,1
6896,黄关从,1
6897,黄光汉,1
6898,黄华华,1
6899,黄康生,1
6900,黄克诚,1
6901,黄丽满,1
6902,黄孟复,1
6903,黄小晶,1
6904,黄永胜,1
6905,黄智权,1
6906,回良玉,1
6907,回民暴,1
6908,悔过书,1
6909,基督教,1
6910,积克馆,1
6911,激情照,1
6912,姬胜德,1
6913,吉佩定,1
6914,集体淫,1
6915,季剑虹,1
6916,季允石,1
6917,纪登奎,1
6918,家乐福,1
6919,贾庆林,1
6920,贾廷安,1
6921,贾育台,1
6922,假发票,1
6923,假庆林,1
6924,假庆淋,1
6925,假庆吝,1
6926,监听宝,1
6927,监听器,1
6928,监听王,1
6929,奸幼女,1
6930,建国党,1
6931,僵贼民,1
6932,僵主席,1
6933,姜春云,1
6934,姜泽MIN,1
6935,姜贼民,1
6936,姜折民,1
6937,将则民,1
6938,将着民,1
6939,浆泽皿,1
6940,江沢民,1
6941,江澤民,1
6942,江八点,1
6943,江蛤蟆,1
6944,江公子,1
6945,江害民,1
6946,江核心,1
6947,江家帮,1
6948,江家福,1
6949,江锦恒,1
6950,江理论,1
6951,江流氓,1
6952,江绵恒,1
6953,江戏子,1
6954,江小丑,1
6955,江宰民,1
6956,江责民,1
6957,江择民,1
6958,江则民,1
6959,江则敏,1
6960,江则名,1
6961,江泽MIN,1
6962,江泽慧,1
6963,江泽民,1
6964,江泽名,1
6965,江贼民,1
6966,江折民,1
6967,江猪媳,1
6968,江主席,1
6969,蒋介石,1
6970,蒋彦永,1
6971,酱猪媳,1
6972,教养院,1
6973,揭批书,1
6974,金寶博,1
6975,金宝博,1
6976,金毛穴,1
6977,金瓶梅,1
6978,金尧如,1
6979,精液浴,1
6980,久游网,1
6981,就去日,1
6982,菊花洞,1
6983,菊花蕾,1
6984,聚游网,1
6985,看中国,1
6986,抗辩信,1
6987,靠你妈,1
6988,柯庆施,1
6989,孔小均,1
6990,赖昌星,1
6991,赖燕珊,1
6992,乐乐吧,1
6993,冷香谷,1
6994,黎安友,1
6995,李嵐清,1
6996,李长春,1
6997,李大师,1
6998,李德生,1
6999,李登辉,1
7000,李登柱,1
7001,李贵鲜,1
7002,李洪宽,1
7003,李洪志,1
7004,李宏志,1
7005,李红痔,1
7006,李继耐,1
7007,李克强,1
7008,李兰菊,1
7009,李老师,1
7010,李立三,1
7011,李瑞環,1
7012,李瑞环,1
7013,李少民,1
7014,李淑娴,1
7015,李铁映,1
7016,李旺阳,1
7017,李文斌,1
7018,李先念,1
7019,李小朋,1
7020,李小鹏,1
7021,李雪峰,1
7022,李远哲,1
7023,李志绥,1
7024,李至伦,1
7025,李总理,1
7026,李总统,1
7027,李作鹏,1
7028,李遠哲,1
7029,李岚清,1
7030,李長春,1
7031,丽春苑,1
7032,利比亚,1
7033,莲花逼,1
7034,连胜德,1
7035,梁光烈,1
7036,梁擎墩,1
7037,两国论,1
7038,廖承志,1
7039,廖锡龙,1
7040,林保华,1
7041,林伯渠,1
7042,林长盛,1
7043,林慎立,1
7044,林祖涵,1
7045,林樵清,1
7046,刘宾深,1
7047,刘宾雁,1
7048,刘伯承,1
7049,刘国凯,1
7050,刘华清,1
7051,刘俊国,1
7052,刘凯中,1
7053,刘澜涛,1
7054,刘丽英,1
7055,刘千石,1
7056,刘山青,1
7057,刘少奇,1
7058,刘士贤,1
7059,刘文胜,1
7060,刘晓波,1
7061,刘晓竹,1
7062,刘延东,1
7063,刘永川,1
7064,刘云山,1
7065,流蜜汁,1
7066,柳下惠,1
7067,六合彩,1
7068,龙虎豹,1
7069,卢福坦,1
7070,露股沟,1
7071,露三点,1
7072,露阴毛,1
7073,露阴照,1
7074,陆定一,1
7075,陆委会,1
7076,吕京花,1
7077,吕秀莲,1
7078,罗礼诗,1
7079,罗荣桓,1
7080,裸美女,1
7081,裸女图,1
7082,妈妈的,1
7083,妈妈色,1
7084,玛雅网,1
7085,马大维,1
7086,马国瑞,1
7087,马克思,1
7088,马良骏,1
7089,马三家,1
7090,马少方,1
7091,马时敏,1
7092,买春堂,1
7093,馒头屄,1
7094,毛澤東,1
7095,毛厕洞,1
7096,毛泽东,1
7097,毛贼东,1
7098,毛主席,1
7099,梅花屄,1
7100,梅花屄,1
7101,美骚妇,1
7102,美骚妇,1
7103,美少妇,1
7104,美少女,1
7105,蒙古独,1
7106,孟学农,1
7107,迷奸药,1
7108,米田共,1
7109,蜜蜂棒,1
7110,妙人间,1
7111,民进党,1
7112,民主墙,1
7113,明慧网,1
7114,摸阴蒂,1
7115,摩洛客,1
7116,莫伟强,1
7117,木犀地,1
7118,穆斯林,1
7119,南蛮子,1
7120,男插女,1
7121,嫩鲍鱼,1
7122,倪育贤,1
7123,倪志福,1
7124,你大爷,1
7125,你妈逼,1
7126,你妈的,1
7127,你麻痹,1
7128,你马的,1
7129,你娘咧,1
7130,你女马,1
7131,你全家,1
7132,你色吗,1
7133,你是鸡,1
7134,你是鸭,1
7135,你他妈,1
7136,聂荣臻,1
7137,奴畜抄,1
7138,女人穴,1
7139,潘国平,1
7140,彭德怀,1
7141,彭丽媛,1
7142,彭佩云,1
7143,品色堂,1
7144,品香堂,1
7145,祁培文,1
7146,钱国梁,1
7147,钱其琛,1
7148,强奸你,1
7149,强奸图,1
7150,抢粮记,1
7151,乔冠华,1
7152,窃听器,1
7153,钦本立,1
7154,秦基伟,1
7155,邱会作,1
7156,全裸图,1
7157,群阴会,1
7158,热比娅,1
7159,人交配,1
7160,人民报,1
7161,人與獸,1
7162,人兽交,1
7163,人与兽,1
7164,任建新,1
7165,任弼时,1
7166,日你妈,1
7167,日死你,1
7168,日他妈,1
7169,日他娘,1
7170,柔阴术,1
7171,柔阴术,1
7172,肉便器,1
7173,肉蒲团,1
7174,萨达姆,1
7175,塞你爸,1
7176,塞你公,1
7177,塞你母,1
7178,塞你娘,1
7179,三八淫,1
7180,三级片,1
7181,骚姐姐,1
7182,骚妹妹,1
7183,骚姨妈,1
7184,色狐狸,1
7185,色老汉,1
7186,色迷城,1
7187,色情片,1
7188,色情图,1
7189,色情网,1
7190,色情业,1
7191,色情照,1
7192,色书库,1
7193,色贴图,1
7194,色窝窝,1
7195,上海帮,1
7196,少女峰,1
7197,少修正,1
7198,邵家健,1
7199,舌头穴,1
7200,神灯网,1
7201,沈国放,1
7202,生殖器,1
7203,盛华仁,1
7204,十八代,1
7205,十八禁,1
7206,十八摸,1
7207,十景缎,1
7208,十六大,1
7209,驶你爸,1
7210,驶你公,1
7211,驶你母,1
7212,驶你娘,1
7213,试卷、,1
7214,收容所,1
7215,手益宝,1
7216,售弹药,1
7217,售枪支,1
7218,双十节,1
7219,私房照,1
7220,司马晋,1
7221,司马璐,1
7222,司徒华,1
7223,四川独,1
7224,四人帮,1
7225,宋庆龄,1
7226,宋任穷,1
7227,宋书元,1
7228,宋秀岩,1
7229,宋祖英,1
7230,苏绍智,1
7231,苏晓康,1
7232,苏兆征,1
7233,苏振华,1
7234,素人娘,1
7235,他妈的,1
7236,他马的,1
7237,他母亲,1
7238,他奶奶,1
7239,她妈的,1
7240,她马的,1
7241,台湾独,1
7242,台湾狗,1
7243,台湾国,1
7244,太阳国,1
7245,太子党,1
7246,太子黨,1
7247,谭绍文,1
7248,谭震林,1
7249,探测狗,1
7250,汤光中,1
7251,唐柏桥,1
7252,桃井望,1
7253,藤井彩,1
7254,天安门,1
7255,天安門,1
7256,天天干,1
7257,田纪云,1
7258,舔鸡巴,1
7259,舔屁眼,1
7260,同性恋,1
7261,凸肉优,1
7262,兔女郎,1
7263,脱内裤,1
7264,万润南,1
7265,万晓东,1
7266,万淫堂,1
7267,汪东兴,1
7268,王八蛋,1
7269,王宝森,1
7270,王炳章,1
7271,王超华,1
7272,王从吾,1
7273,王辅臣,1
7274,王涵万,1
7275,王汉斌,1
7276,王鹤寿,1
7277,王洪文,1
7278,王沪宁,1
7279,王稼祥,1
7280,王军涛,1
7281,王乐泉,1
7282,王力雄,1
7283,王鹏飞,1
7284,王瑞林,1
7285,王润生,1
7286,王若望,1
7287,王伟林,1
7288,王希哲,1
7289,王秀丽,1
7290,王冶坪,1
7291,王有才,1
7292,王兆国,1
7293,王正云,1
7294,王治新,1
7295,韦国清,1
7296,魏京生,1
7297,魏新生,1
7298,尉键行,1
7299,尉健行,1
7300,慰安妇,1
7301,慰春情,1
7302,卫生巾,1
7303,瘟佳保,1
7304,瘟家保,1
7305,瘟假包,1
7306,瘟假保,1
7307,瘟假饱,1
7308,瘟假宝,1
7309,瘟假报,1
7310,温JIABAO,1
7311,温JIA宝,1
7312,温夹包,1
7313,温佳宝,1
7314,温家BAO,1
7315,温家包,1
7316,温家保,1
7317,温家堡,1
7318,温家饱,1
7319,温家宝,1
7320,温家报,1
7321,温家暴,1
7322,温家爆,1
7323,温加饱,1
7324,温加宝,1
7325,温假保,1
7326,温假饱,1
7327,温假宝,1
7328,温假报,1
7329,温架宝,1
7330,温老二,1
7331,温元凯,1
7332,文家宝,1
7333,文字獄,1
7334,文字狱,1
7335,闻家宝,1
7336,窝窝客,1
7337,我操你,1
7338,我就色,1
7339,乌兰夫,1
7340,无网界,1
7341,无修正,1
7342,吴爱英,1
7343,吴百益,1
7344,吴邦GUO,1
7345,吴邦国,1
7346,吴帮国,1
7347,吴帮果,1
7348,吴绑国,1
7349,吴方城,1
7350,吴关正,1
7351,吴关政,1
7352,吴官珍,1
7353,吴官真,1
7354,吴官正,1
7355,吴官政,1
7356,吴冠中,1
7357,吴观珍,1
7358,吴观贞,1
7359,吴观正,1
7360,吴管正,1
7361,吴光宇,1
7362,吴光正,1
7363,吴桂贤,1
7364,吴宏达,1
7365,吴弘达,1
7366,吴仁华,1
7367,吴学灿,1
7368,吴学璨,1
7369,武藤兰,1
7370,武腾兰,1
7371,五月天,1
7372,西藏独,1
7373,西藏国,1
7374,习近平,1
7375,习仲勋,1
7376,下三烂,1
7377,夏赞忠,1
7378,限制级,1
7379,项怀诚,1
7380,项小吉,1
7381,向忠发,1
7382,销魂洞,1
7383,小参考,1
7384,小弟弟,1
7385,小电影,1
7386,小鸡鸡,1
7387,小灵通,1
7388,小嫩鸡,1
7389,小嫩穴,1
7390,小学生,1
7391,小泽园,1
7392,小泽圆,1
7393,谢长廷,1
7394,谢选骏,1
7395,谢中之,1
7396,辛灏年,1
7397,新疆独,1
7398,新疆国,1
7399,新生网,1
7400,新唐人,1
7401,新语丝,1
7402,星野桃,1
7403,性爱图,1
7404,性变态,1
7405,性服務,1
7406,性服务,1
7407,性福源,1
7408,性高潮,1
7409,性饥渴,1
7410,性交课,1
7411,性交图,1
7412,性交网,1
7413,性交易,1
7414,性教育,1
7415,性经验,1
7416,性奴会,1
7417,性奴隶,1
7418,性虐待,1
7419,性派对,1
7420,性生活,1
7421,性视频,1
7422,性无能,1
7423,性行为,1
7424,性影院,1
7425,性游戏,1
7426,性之站,1
7427,羞耻母,1
7428,徐邦秦,1
7429,徐才厚,1
7430,徐匡迪,1
7431,徐水良,1
7432,徐向前,1
7433,许家屯,1
7434,许世友,1
7435,学生妹,1
7436,学习班,1
7437,学自联,1
7438,亚洲色,1
7439,严家其,1
7440,严家祺,1
7441,阎明复,1
7442,艳照门,1
7443,杨白冰,1
7444,杨得志,1
7445,杨怀安,1
7446,杨建利,1
7447,杨尚昆,1
7448,杨思敏,1
7449,杨月清,1
7450,摇头丸,1
7451,姚头丸,1
7452,姚文元,1
7453,姚依林,1
7454,姚月谦,1
7455,咬龟头,1
7456,要色色,1
7457,要射了,1
7458,叶剑英,1
7459,叶子楣,1
7460,夜激情,1
7461,夜总会,1
7462,一本道,1
7463,一夜欢,1
7464,一夜情,1
7465,一夜性,1
7466,伊斯兰,1
7467,蚁力神,1
7468,易勝博,1
7469,易丹轩,1
7470,易胜博,1
7471,易游通,1
7472,易游网,1
7473,易志熹,1
7474,银民吧,1
7475,银民吧,1
7476,淫东方,1
7477,淫告白,1
7478,淫姐姐,1
7479,淫驴屯,1
7480,淫驴屯,1
7481,淫妹妹,1
7482,淫学生,1
7483,尹庆民,1
7484,隐窝窝,1
7485,由喜贵,1
7486,幼香阁,1
7487,于大海,1
7488,于浩成,1
7489,于永波,1
7490,于幼军,1
7491,余秋里,1
7492,余英时,1
7493,俞正声,1
7494,宇明网,1
7495,玉蒲团,1
7496,袁纯清,1
7497,援交妹,1
7498,圆明网,1
7499,远志明,1
7500,阅兵式,1
7501,云雨图,1
7502,在十月,1
7503,曾慶紅,1
7504,曾培炎,1
7505,曾庆横,1
7506,曾庆鸿,1
7507,曾庆洪,1
7508,曾庆宏,1
7509,曾庆红,1
7510,曾宪梓,1
7511,曾荫权,1
7512,张伯笠,1
7513,张春桥,1
7514,张德江,1
7515,张宏堡,1
7516,张立昌,1
7517,张廷发,1
7518,张万年,1
7519,张伟国,1
7520,张闻天,1
7521,张五常,1
7522,张啸林,1
7523,张昭富,1
7524,张志清,1
7525,张丕林,1
7526,张筱雨,1
7527,赵海青,1
7528,赵洪祝,1
7529,赵品潞,1
7530,赵晓微,1
7531,赵紫阳,1
7532,真善忍,1
7533,正见网,1
7534,正見網,1
7535,政治犯,1
7536,政治局,1
7537,郑旭光,1
7538,支联会,1
7539,制服狩,1
7540,制服狩,1
7541,中国猪,1
7542,中紀委,1
7543,中纪委,1
7544,中南海,1
7545,周恩来,1
7546,周锋锁,1
7547,周天法,1
7548,周永康,1
7549,周子玉,1
7550,朱嘉明,1
7551,朱蓉基,1
7552,朱荣基,1
7553,朱融基,1
7554,朱熔基,1
7555,朱溶基,1
7556,朱溶剂,1
7557,朱容基,1
7558,朱鎔基,1
7559,朱镕基,1
7560,朱榕基,1
7561,猪聋畸,1
7562,转法轮,1
7563,自民党,1
7564,总书记,1
7565,邹家华,1
7566,走资派,1
7567,足脚交,1
7568,做爱图,1
7569,作爱图,1
7570,賈慶林,1
7571,邝锦文,1
7572,鄧小平,1
7573,陳水扁,1
7574,滕文生,1
7575,斐得勒,1
7576,於幼軍,1
7577,扉之阴,1
7578,瞿秋白,1
7579,黃麗滿,1
7580,989事件,1
7581,江已亡,1
7582,Xijinping,1
7583,习倒霉,1
7584,蛤蟆老,1
7585,贺尚书,1
7586,国母彭,1
7587,胡jin涛,1
7588,胡锦tao,1
7589,胡锦宝,1
7590,胡锦逃,1
7591,胡精掏,1
7592,湖锦滔,1
7593,虎紧掏,1
7594,虎锦逃,1
7595,虎劲套,1
7596,温少爷,1
7597,温爷贪,1
7598,梦见猪,1
7599,清华派,1
7600,逝世习,1
7601,温家涛,1
7602,温嫁宝,1
7603,瘟伽饱,1
7604,柯玲玲,1
7605,瘟加饱,1
7606,瘟佳饱,1
7607,瘟影帝,1
7608,问家包,1
7609,习建平,1
7610,习进平,1
7611,习平平,1
7612,有钱温,1
7613,周司麻,1
7614,祖英温,1
