day,r_date,r_day,start_date,end_date,hidden_open_date,noti,r_start,r_end,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_확률업_1,r_확률업_2,first_1,first_2,first_3,second_1,second_2,second_3,chance_up_1,chance_up_1_pos,chance_up_2,chance_up_2_pos,t_first_name,t_second_name,badge_first,badge_second,badge_first_1,badge_first_2,badge_first_3,badge_second_1,badge_second_2,badge_second_3
20220220,2022/02/20,일,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771105,771105,771105,770203,770393,770123,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20220221,2022/02/21,월,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220222,2022/02/22,화,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,땅 테디드래곤,땅 삐에로드래곤,땅 순둥곤,,,771705,771705,771705,770511,770301,770531,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220223,2022/02/23,수,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,땅 테디드래곤,땅 삐에로드래곤,땅 순둥곤,,,771705,771705,771705,770511,770301,770531,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220224,2022/02/24,목,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 포세이돈,빛 포세이돈,빛 포세이돈,땅 테디드래곤,불 삐에로드래곤,불 사이커드래곤,,,771564,771564,771564,770511,770303,770123,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220225,2022/02/25,금,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 포세이돈,빛 포세이돈,빛 포세이돈,땅 테디드래곤,불 삐에로드래곤,불 사이커드래곤,,,771564,771564,771564,770511,770303,770123,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220226,2022/02/26,토,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771484,771484,771484,770422,770421,770425,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220227,2022/02/27,일,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771484,771484,771484,770422,770421,770425,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220228,2022/02/28,월,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220301,2022/03/01,화,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 스트라,물 미이라곤,물 원더드래곤,,,771524,771524,771524,771532,771142,770392,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220302,2022/03/02,수,2022-02-17 0:00:00,2022-03-03 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 스트라,물 미이라곤,물 원더드래곤,,,771524,771524,771524,771532,771142,770392,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220303,2022/03/03,목,2022-02-17 0:00:00,2022-03-17 0:00:00,,,0,14,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,770755,770755,770755,770395,770301,770042,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220304,2022/03/04,금,2022-02-17 0:00:00,2022-03-17 0:00:00,,,0,0,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,770755,770755,770755,770395,770301,770042,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220305,2022/03/05,토,2022-03-03 0:00:00,2022-03-17 0:00:00,,,14,0,빛 다르누스,빛 다르누스,빛 다르누스,빛 에일리언드래곤,물 파이거,불 파라오드래곤,,,771714,771714,771714,770174,770242,770313,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220306,2022/03/06,일,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛 다르누스,빛 다르누스,빛 다르누스,빛 에일리언드래곤,물 파이거,불 파라오드래곤,,,771714,771714,771714,770174,770242,770313,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220307,2022/03/07,월,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220308,2022/03/08,화,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 원더드래곤,빛 베네지드래곤,땅 허리케인,,,771565,771565,771565,770392,770634,770201,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220309,2022/03/09,수,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 원더드래곤,빛 베네지드래곤,땅 허리케인,,,771565,771565,771565,770392,770634,770201,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220310,2022/03/10,목,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771134,771134,771134,770422,770421,770425,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220311,2022/03/11,금,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771134,771134,771134,770422,770421,770425,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220312,2022/03/12,토,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,어둠 포포모,어둠 포포모,어둠 포포모,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,771575,771575,771575,770395,770301,770042,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220313,2022/03/13,일,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,어둠 포포모,어둠 포포모,어둠 포포모,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,771575,771575,771575,770395,770301,770042,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220314,2022/03/14,월,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220315,2022/03/15,화,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,770784,770784,770784,770511,770391,770531,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20220316,2022/03/16,수,2022-03-03 0:00:00,2022-03-17 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,770784,770784,770784,770511,770391,770531,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20220317,2022/03/17,목,2022-03-03 0:00:00,2022-03-31 0:00:00,,,0,14,어둠 멜로우드래곤,어둠 멜로우드래곤,어둠 멜로우드래곤,물 페어리드래곤,어둠 페어리드래곤,불 페어리드래곤,,,771025,771025,771025,770112,770115,770113,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220318,2022/03/18,금,2022-03-03 0:00:00,2022-03-31 0:00:00,,,0,0,어둠 멜로우드래곤,어둠 멜로우드래곤,어둠 멜로우드래곤,물 페어리드래곤,어둠 페어리드래곤,불 페어리드래곤,,,771025,771025,771025,770112,770115,770113,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220319,2022/03/19,토,2022-03-17 0:00:00,2022-03-31 0:00:00,20220317,global_anniversary,14,0,빛 마누스,절대적인 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703025,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220320,2022/03/20,일,2022-03-17 0:00:00,2022-03-31 0:00:00,20220317,global_anniversary,0,0,빛 마누스,절대적인 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703025,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220321,2022/03/21,월,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220322,2022/03/22,화,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,어둠 뱃도치드래곤,어둠 페어리드래곤,어둠 사이커드래곤,,,771515,771515,771515,771115,770115,770125,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20220323,2022/03/23,수,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,어둠 뱃도치드래곤,어둠 페어리드래곤,어둠 사이커드래곤,,,771515,771515,771515,771115,770115,770125,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20220324,2022/03/24,목,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,어둠 오르페우스,불 오르페우스,물 오르페우스,,,771654,771654,771654,770045,770043,770042,,-10;10;0.7,,0;0;1,합라,,,,hot,hot,hot,,,
20220325,2022/03/25,금,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,어둠 오르페우스,불 오르페우스,물 오르페우스,,,771654,771654,771654,770045,770043,770042,,-10;10;0.7,,0;0;1,합라,,,,hot,hot,hot,,,
20220326,2022/03/26,토,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,어둠 큐피트,어둠 큐피트,어둠 큐피트,빛 스트라,빛 베네지드래곤,빛 고디움,,,770725,770725,770725,771534,770634,770594,,-10;10;0.7,,0;0;1,큐피트,,,,,,,,,
20220327,2022/03/27,일,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,어둠 큐피트,어둠 큐피트,어둠 큐피트,빛 스트라,빛 베네지드래곤,빛 고디움,,,770725,770725,770725,771534,770634,770594,,-10;10;0.7,,0;0;1,큐피트,,,,,,,,,
20220328,2022/03/28,월,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220329,2022/03/29,화,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,땅 수라드래곤,물 파이거,불 말덱,,,771304,771304,771304,770421,770242,770643,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20220330,2022/03/30,수,2022-03-17 0:00:00,2022-03-31 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,땅 수라드래곤,물 파이거,불 말덱,,,771304,771304,771304,770421,770242,770643,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20220331,2022/03/31,목,2022-03-17 0:00:00,2022-04-14 0:00:00,,,0,14,어둠 틸키,어둠 틸키,어둠 틸키,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771505,771505,771505,770203,770393,770123,,-10;10;0.7,,0;0;1,틸키,,,,hot,hot,hot,,,
20220401,2022/04/01,금,2022-03-17 0:00:00,2022-04-14 0:00:00,,,0,0,어둠 틸키,어둠 틸키,어둠 틸키,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771505,771505,771505,770203,770393,770123,,-10;10;0.7,,0;0;1,틸키,,,,hot,hot,hot,,,
20220402,2022/04/02,토,2022-03-31 0:00:00,2022-04-14 0:00:00,,,14,0,빛 프로스티,빛 프로스티,빛 프로스티,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771134,771134,771134,770203,770393,770123,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220403,2022/04/03,일,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771134,771134,771134,770203,770393,770123,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220404,2022/04/04,월,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220405,2022/04/05,화,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,770755,770755,770755,770395,770301,770042,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220406,2022/04/06,수,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,어둠 원더드래곤,땅 삐에로드래곤,물 오르페우스,,,770755,770755,770755,770395,770301,770042,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220407,2022/04/07,목,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,빛 에일리언드래곤,물 파이거,불 파라오드래곤,,,771624,771624,771624,770174,770242,770313,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20220408,2022/04/08,금,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,빛 에일리언드래곤,물 파이거,불 파라오드래곤,,,771624,771624,771624,770174,770242,770313,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20220409,2022/04/09,토,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771105,771105,771105,770203,770393,770123,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20220410,2022/04/10,일,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,불 허리케인,불 원더드래곤,불 사이커드래곤,,,771105,771105,771105,770203,770393,770123,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20220411,2022/04/11,월,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220412,2022/04/12,화,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 스트라,물 미이라곤,물 원더드래곤,,,771524,771524,771524,771532,771142,770392,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220413,2022/04/13,수,2022-03-31 0:00:00,2022-04-14 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 스트라,물 미이라곤,물 원더드래곤,,,771524,771524,771524,771532,771142,770392,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220414,2022/04/14,목,2022-03-31 0:00:00,2022-04-28 0:00:00,,,0,14,어둠 일란,어둠 일란,어둠 일란,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771415,771415,771415,770585,770584,770582,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20220415,2022/04/15,금,2022-03-31 0:00:00,2022-04-28 0:00:00,,,0,0,어둠 일란,어둠 일란,어둠 일란,어둠 블랙찡또,빛 블랙찡또,물 블랙찡또,,,771415,771415,771415,770585,770584,770582,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20220416,2022/04/16,토,2022-04-14 0:00:00,2022-04-28 0:00:00,,,14,0,빛 틸키,빛 틸키,빛 틸키,어둠 오르페우스,불 오르페우스,물 오르페우스,,,771504,771504,771504,770045,770043,770042,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220417,2022/04/17,일,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛 틸키,빛 틸키,빛 틸키,어둠 오르페우스,불 오르페우스,물 오르페우스,,,771504,771504,771504,770045,770043,770042,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220418,2022/04/18,월,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220419,2022/04/19,화,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771185,771185,771185,770422,770421,770425,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20220420,2022/04/20,수,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771185,771185,771185,770422,770421,770425,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20220421,2022/04/21,목,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771164,771164,771164,771172,770593,771115,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220422,2022/04/22,금,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771164,771164,771164,771172,770593,771115,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220423,2022/04/23,토,2022-04-14 0:00:00,2022-04-28 0:00:00,20220423,global_anniversary,0,0,불 타나토스,절대적인 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771473,703025,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220424,2022/04/24,일,2022-04-14 0:00:00,2022-04-28 0:00:00,20220423,global_anniversary,0,0,불 타나토스,절대적인 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771473,703025,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220425,2022/04/25,월,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220426,2022/04/26,화,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,770784,770784,770784,770511,770391,770531,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20220427,2022/04/27,수,2022-04-14 0:00:00,2022-04-28 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,770784,770784,770784,770511,770391,770531,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20220428,2022/04/28,목,2022-04-14 0:00:00,2022-05-12 0:00:00,,,0,14,어둠 가이안,어둠 가이안,어둠 가이안,물 페어리드래곤,어둠 페어리드래곤,불 페어리드래곤,,,771455,771455,771455,770112,770115,770113,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20220429,2022/04/29,금,2022-04-14 0:00:00,2022-05-12 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,물 페어리드래곤,어둠 페어리드래곤,불 페어리드래곤,,,771455,771455,771455,770112,770115,770113,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20220430,2022/04/30,토,2022-04-28 0:00:00,2022-05-12 0:00:00,,,14,0,빛 다르누스,빛 다르누스,빛 다르누스,어둠 원더드래곤,어둠 헬가스트,어둠 파라오드래곤,,,771714,771714,771714,770395,770675,770315,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220501,2022/05/01,일,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛 다르누스,빛 다르누스,빛 다르누스,빛 에일리언드래곤,빛 블랙찡또,빛 베네지드래곤,,,771714,771714,771714,770174,770584,770634,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220502,2022/05/02,월,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220503,2022/05/03,화,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,어둠 포포모,어둠 포포모,어둠 포포모,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771575,771575,771575,771173,771113,771143,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220504,2022/05/04,수,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,어둠 포포모,어둠 포포모,어둠 포포모,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771575,771575,771575,771172,771112,771142,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220505,2022/05/05,목,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,땅 미스틱티니,땅 뱃도치드래곤,땅 미이라곤,,,771304,771304,771304,771171,771111,771141,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20220506,2022/05/06,금,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛 제노스,빛 제노스,빛 제노스,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771304,771304,771304,770315,771115,771145,,-10;10;0.7,,0;0;1,제노스,,,,,,,,,
20220507,2022/05/07,토,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,빛 미스틱티니,빛 파라오드래곤,빛 스트라,,,770755,770755,770755,771174,770314,771534,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220508,2022/05/08,일,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,어둠 파티드래곤,어둠 파티드래곤,어둠 파티드래곤,물 원더드래곤,불 고디움,물 순둥곤,,,770755,770755,770755,770392,770593,770532,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220509,2022/05/09,월,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220510,2022/05/10,화,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛 이터널,빛 이터널,빛 이터널,불 삐에로드래곤,불 테디드래곤,불 말덱,,,771614,771614,771614,770303,770513,770643,,-10;10;0.7,,0;0;1,이터널,,,,,,,,,
20220511,2022/05/11,수,2022-04-28 0:00:00,2022-05-12 0:00:00,,,0,0,빛 이터널,빛 이터널,빛 이터널,물 삐에로드래곤,물 테디드래곤,물 말덱,,,771614,771614,771614,770302,770512,770642,,-10;10;0.7,,0;0;1,이터널,,,,,,,,,
20220512,2022/05/12,목,2022-04-28 0:00:00,2022-05-26 0:00:00,,,0,14,어둠 유리온,어둠 유리온,어둠 유리온,땅 삐에로드래곤,땅 테디드래곤,땅 말덱,,,771515,771515,771515,770301,770511,770641,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20220513,2022/05/13,금,2022-04-28 0:00:00,2022-05-26 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,빛 삐에로드래곤,빛 테디드래곤,빛 말덱,,,771515,771515,771515,770304,770514,770644,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20220514,2022/05/14,토,2022-05-12 0:00:00,2022-05-26 0:00:00,,,14,0,빛 포세이돈,빛 포세이돈,빛 포세이돈,어둠 삐에로드래곤,어둠 사이커드래곤,어둠 베네지드래곤,,,771564,771564,771564,770305,770125,770635,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220515,2022/05/15,일,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛 포세이돈,빛 포세이돈,빛 포세이돈,빛 시타엘,어둠 오르페우스,땅 파이거,,,771564,771564,771564,770384,770045,770241,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220516,2022/05/16,월,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220517,2022/05/17,화,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,불 페어리드래곤,불 원더드래곤,불 뱃도치드래곤,,,771705,771705,771705,770113,770393,771113,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220518,2022/05/18,수,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,물 페어리드래곤,물 원더드래곤,물 뱃도치드래곤,,,771705,771705,771705,770112,770392,771112,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220519,2022/05/19,목,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,땅 페어리드래곤,땅 원더드래곤,땅 뱃도치드래곤,,,771664,771664,771664,770111,770391,771111,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20220520,2022/05/20,금,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,어둠 페어리드래곤,어둠 원더드래곤,어둠 뱃도치드래곤,,,771664,771664,771664,770115,770395,771115,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20220521,2022/05/21,토,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,어둠 디멘션드래곤,어둠 디멘션드래곤,어둠 디멘션드래곤,빛 페어리드래곤,빛 가루다,빛 사이커드래곤,,,771405,771405,771405,770114,770214,770124,,-10;10;0.7,,0;0;1,디멘션드래곤,,,,,,,,,
